OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1981	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unassigned
ASV_943	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Corticium	Unassigned
ASV_1291	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unassigned
ASV_1753	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1758	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1680	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_1814	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniales_fam_Incertae_sedis	Holtermanniella	Holtermanniella_takashimae_SH1610807.08FU
ASV_2486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Unassigned	Unassigned
ASV_1379	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Unassigned
ASV_1846	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_flavostellifera_SH1648380.08FU
ASV_1857	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	Unassigned
ASV_2310	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Unassigned
ASV_3204	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Unassigned	Unassigned
ASV_2313	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_5670	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1132	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	Unassigned
ASV_2407	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4786	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_1878	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Unassigned
ASV_2318	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_fristingensis_SH1648265.08FU
ASV_956	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1004	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Unassigned
ASV_2117	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Unassigned
ASV_1002	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2747	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_1003	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2152	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Unassigned
ASV_3370	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Unassigned	Unassigned
ASV_1351	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1707	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_984	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1104	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Tranzscheliella	Tranzscheliella_williamsii_SH1539473.08FU
ASV_1302	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1658	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2931	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina_SH1650283.08FU
ASV_1421	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apodus	Apodus_deciduus_SH1578221.08FU
ASV_1849	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_1057	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1130	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Unassigned
ASV_1562	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina_SH1644393.08FU
ASV_1284	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1650	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1592	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unassigned
ASV_1244	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1451	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1543	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1877	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_antarctica_SH1650287.08FU
ASV_1493	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Unassigned
ASV_1980	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_815	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3515	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_892	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1324	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unassigned	Unassigned
ASV_1555	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1643	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_2167	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Petrakia	Unassigned
ASV_1167	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Unassigned	Unassigned	Unassigned
ASV_1345	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Unassigned	Unassigned
ASV_1584	Fungi	Ascomycota	Sordariomycetes	Xylariales	Unassigned	Unassigned	Unassigned
ASV_1607	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1198	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Unassigned
ASV_1077	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1254	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Dematiopleospora	Dematiopleospora_fusiformis_SH1525149.08FU
ASV_1290	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Unassigned
ASV_1719	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1903	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3407	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Unassigned	Unassigned	Unassigned
ASV_944	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1311	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Unassigned	Unassigned	Unassigned
ASV_1496	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_1692	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1661	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Unassigned
ASV_1239	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	Dinemasporium_pseudostrigosum_SH1520258.08FU
ASV_1718	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2366	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_3964	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1445	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
ASV_1558	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_2061	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_fatshederae_SH1557026.08FU
ASV_1634	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Unassigned
ASV_1931	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3198	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Unassigned
ASV_1270	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unassigned	Unassigned
ASV_2102	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Unassigned
ASV_1781	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2031	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Unassigned	Unassigned	Unassigned
ASV_1304	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	Unassigned
ASV_1327	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Unassigned
ASV_6134	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Myrothecium_roridum_SH1516982.08FU
ASV_1197	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	Monocillium_mucidum_SH1506682.08FU
ASV_1951	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV_1725	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_2066	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Unassigned	Unassigned
ASV_2147	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1085	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_carpinicola_SH1615620.08FU
ASV_1779	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Unassigned	Unassigned
ASV_1882	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Unassigned	Unassigned
ASV_3871	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unassigned
ASV_1211	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_2177	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Unassigned
ASV_5487	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Unassigned	Unassigned
ASV_1184	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Unassigned	Unassigned
ASV_1722	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1935	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_2375	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Hymenula	Hymenula_cerealis_SH1545872.08FU
ASV_2693	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Unassigned	Unassigned
ASV_1335	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_1710	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Unassigned
ASV_2214	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Unassigned
ASV_1278	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Unassigned	Unassigned	Unassigned
ASV_2362	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1095	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_1404	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_1505	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1757	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Unassigned
ASV_2055	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3106	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1025	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Unassigned	Unassigned	Unassigned
ASV_1386	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV_1541	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sparticola	Sparticola_junci_SH1551387.08FU
ASV_3543	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Unassigned	Unassigned	Unassigned
ASV_1481	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_1297	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_1357	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_1559	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Unassigned	Unassigned
ASV_1674	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Unassigned
ASV_2081	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2320	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1326	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_1691	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_2594	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Unassigned
ASV_1140	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1698	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_2671	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina_SH1650286.08FU
ASV_6016	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2024	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Unassigned	Unassigned
ASV_2324	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_raistrickii_SH2189984.08FU
ASV_2329	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1249	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Unassigned	Unassigned	Unassigned
ASV_1438	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1400	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Unassigned	Unassigned	Unassigned
ASV_2921	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans_SH1515145.08FU
ASV_4258	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_septimanifiniscientiae_SH1546334.08FU
ASV_4707	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unassigned
ASV_1116	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1236	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Unassigned
ASV_1240	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1850	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1443	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_1787	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1912	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_2022	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Unassigned	Unassigned
ASV_5235	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina_SH1650285.08FU
ASV_1793	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_carpinicola_SH1615620.08FU
ASV_1994	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Pleurophragmium	Unassigned
ASV_2032	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Unassigned
ASV_2840	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_1317	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_grevilleae_SH2320233.08FU
ASV_1472	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Unassigned
ASV_1575	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Unassigned	Unassigned
ASV_2068	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_4351	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_1342	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Unassigned	Unassigned
ASV_1419	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1426	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_1457	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1749	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1883	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3344	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neostagonospora	Neostagonospora_elegiae_SH1686999.08FU
ASV_1377	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_2169	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_expansum_SH1538171.08FU
ASV_1152	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1817	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2099	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_2864	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1679	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_linicola_SH2219030.08FU
ASV_3900	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Unassigned
ASV_1495	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces_madisonensis_SH1552390.08FU
ASV_1569	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV_1944	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena_maurella_SH1542189.08FU
ASV_2121	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2202	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Unassigned	Unassigned
ASV_1112	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1812	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_conicoides_SH1512922.08FU
ASV_1390	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_1415	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Unassigned	Unassigned
ASV_2112	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Unassigned	Unassigned
ASV_1681	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_1884	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Unassigned
ASV_2155	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2156	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unassigned
ASV_2447	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striatibotrys	Striatibotrys_eucylindrospora_SH1556027.08FU
ASV_3875	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Unassigned	Unassigned
ASV_1048	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis_stangliana_SH1186656.08FU
ASV_1347	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_1640	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Myrothecium_roridum_SH1516982.08FU
ASV_1844	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Unassigned
ASV_1937	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1858	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Unassigned	Unassigned
ASV_1513	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Unassigned
ASV_2237	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_2159	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_4294	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_adeliensis_SH2268660.08FU
ASV_1175	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	Unassigned
ASV_1328	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_1627	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1647	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	Unassigned
ASV_1432	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2571	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_elongata_SH1557020.08FU
ASV_2615	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unassigned
ASV_1087	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1260	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
ASV_1463	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
ASV_2205	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_2344	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2704	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Brachyphoris	Unassigned
ASV_5598	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1401	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1508	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1746	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_1835	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Unassigned	Unassigned	Unassigned
ASV_2858	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1439	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Psoraceae	Psora	Psora_decipiens_SH1547944.08FU
ASV_1961	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3004	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_carpinicola_SH1615620.08FU
ASV_1320	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1409	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Selinia	Selinia_pulchra_SH1155455.08FU
ASV_2018	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unassigned
ASV_2246	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina_SH1650285.08FU
ASV_2549	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_1226	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	Unassigned
ASV_1506	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2304	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Unassigned
ASV_2940	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_3255	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Unassigned	Unassigned
ASV_5465	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Unassigned
ASV_1102	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_1436	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1764	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1337	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS11	Unassigned	Unassigned	Unassigned
ASV_2098	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unassigned	Unassigned	Unassigned
ASV_1905	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea	Darksidea_gamma_SH1555310.08FU
