#OTUID	Q1	Q10	Q100	Q101	Q102	Q103	Q104	Q105	Q106	Q107	Q109	Q11	Q110	Q111	Q112	Q113	Q114	Q115	Q116	Q117	Q118	Q12	Q13	Q14	Q147	Q148	Q149	Q15	Q150	Q151	Q152	Q153	Q155	Q156	Q157	Q158	Q159	Q16	Q160	Q161	Q162	Q163	Q164	Q165	Q166	Q167	Q168	Q169	Q17	Q170	Q171	Q172	Q173	Q174	Q175	Q176	Q177	Q178	Q179	Q18	Q180	Q181	Q182	Q183	Q184	Q185	Q186	Q187	Q188	Q189	Q19	Q190	Q191	Q192	Q193	Q194	Q195	Q196	Q197	Q198	Q199	Q2	Q20	Q200	Q201	Q202	Q203	Q204	Q205	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q3	Q30	Q31	Q32	Q33	Q35	Q36	Q37	Q38	Q39	Q4	Q40	Q41	Q42	Q44	Q46	Q48	Q49	Q5	Q56	Q58	Q59	Q62	Q63	Q67	Q69	Q7	Q71	Q73	Q74	Q75	Q76	Q77	Q78	Q79	Q8	Q80	Q81	Q82	Q83	Q84	Q85	Q86	Q87	Q89	Q9	Q90	Q92	Q98	Q99
ASV_601	1	0	2	0	0	3	2	0	0	0	0	3	0	0	0	1	0	0	0	2	3	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	3	1	0	4	0	2	1	0	2	1	1	1	1	1	14	1	2	0	1	0	1	17	0	0	0	3	1	2	3	19	2	0	0	0	0	0	1	1	0	0	0	0	1	0	9	2	2	0	1	0	0	1	0	0	4	1	0
ASV_717	3	1	3	6	2	0	0	0	0	0	0	1	2	6	0	0	0	0	0	10	0	12	1	0	21	48	1	7	1	1	1	1	0	3	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	2	1	4	9	2	2	2	0	0	2	14	0	6	6	22	1	0	0	0	0	1	0	1	0	0	0	0	11	0	0	0	1	0	0	0	0	5	2	0	0	5	1	0	0	0	0	0	0	1	1	1
ASV_479	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	55	0	1	0	0	1	0	0	0	9	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1029	0	0	2	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	22	1	0	2	1	0	3	0	0	0	1	1	0	1	0	1	0	2	0	0	1	0	1	1	0	0	2	0	0	4	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	16	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	10	0	0	1	1	0	1	0	0	0	0	0
ASV_291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_733	0	0	4	0	0	1	0	6	0	4	1	2	0	4	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	2	1	4	0	0	1	5	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	4	1	0	0	1	1	2	5	2	1	0	0	1	1	5	2	0	0	4	0	0	2	0	3	2	0	1	1	3	6	0	0	0	2	1	1	0	3	4	0	0	1	0	2	0	0	0	2	0	0
ASV_375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	2	0	2	2	2	2	1	0	1	0	0	1	1	2	1	1	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	5	0	2	4	1	5	2	0	1	2	8	8	14	8	6	12	16	9	1	10	14	12	3	2	10	2	11	0	0	0	0	0	3	5	9	3	0	2	0	3	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
ASV_468	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	49	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	0	1	5	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	13	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_513	0	0	2	35	0	3	1	0	0	1	0	0	0	1	2	0	1	4	0	0	3	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	2	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	5	1
ASV_418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	9	80	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	36	0	0	0	0	1	0	1	0	0	1	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_525	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	1	2	0	0	42	1	2	6	1	1	2	0	2	0	1	3	5	2	7	6	4	9	5	3	1	7	6	3	4	0	5	2	10	0	0	0	0	1	2	2	4	1	3	3	3	0	0	0	1	2	0	2	2	2	2	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	2	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1
ASV_977	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	3	6	2	1	0	0	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	6	0	0	1	0	0	3	1	1	1	1	0	1	1	1	0	1	1	1	0	1	2	3	2	0	2	0	2	4	0	1	15	9	1	3	7	4	4	0	6	4	2	0	1	20	1	4	2	3	16	7	7	1	7	0	0	0
ASV_553	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	28	0	0	1	0	0	1	3	1	4	1	2	3	2	0	1	0	0	0	0	0	24	0	1	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0
ASV_402	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	2	0	0	0	0	12	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
ASV_455	0	0	0	0	0	0	1	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
ASV_570	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	2	0	0	1	0	0	0	2	3	1	1	4	4	0	2	0	2	1	0	1	1	0	0	0	1	5	0	1	1	0	1	2	0	6	0	1	0	0	3	3	0	1	0	7	16	13	1	1	0	1	0	0	0	2	0	22	1	0	0	0	1	0	0	0	0
ASV_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	4	1	1	0	0	1	1	2	0	0	0	2	1	0	1	3	2	0	1	0	12	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_558	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	46	1	1	0	1	0	1	2	0	0	4	0	0	0	2	0	0	0	1	0	0	3	1	0	1	0	0	0	0	0	5	3	0	1	6	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1	0	0	0
ASV_460	0	0	0	1	0	0	0	0	26	1	0	1	2	1	0	4	2	2	23	0	31	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3
ASV_4284	3	1	3	1	3	0	1	2	1	5	0	1	0	2	4	0	3	2	0	2	4	1	2	0	1	0	2	0	0	0	0	0	0	10	5	4	4	0	0	1	2	12	1	4	0	2	0	1	0	0	1	3	2	3	1	0	2	2	1	3	4	1	4	3	1	1	0	1	0	0	0	0	0	13	0	2	0	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	2	0	1	1	0	1	0	0	0	3	0	0	1	1	1	1	1	0	0	1	0	3	1	2	0	1	0	2	3	0	1	0	1	1	0	1	1	1	0	0	1	2	4
ASV_435	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	1	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_700	0	0	5	1	0	0	0	0	0	35	1	2	0	0	2	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	12	1	0	0	0	0	0	0	1	0	0	0	0	0	0	9	2	0	0	0	0	0
ASV_474	3	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	33	0	0	0	0	0	0	0	0	2	0	0	1	0	0	3	1	0	1	2	0	0	3	0	1	2	0	2	0	0	0	0	0	0	0	2	0	1	0	1	0	1	10	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_697	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	2	0	0	0	0	7	3	0	1	1	1	0	0	0	66	1	1	0	42	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	7	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	151	0	1	1	0	2
ASV_384	0	0	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	1	6	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
ASV_715	0	6	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	33	2	1	0	0	0	0	0	0	1	0	0	0	1	38	0	0	0	0	0	2	0	0	6	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	2	0	0	0	6	3	2	1	0	1	2	0	0	0	1	0	2	2	1	3	1	0	11	0	0	0	1	0	1	0	0	0	7	2	2	0	6	0	0	11	0	7	0	29	0	1	0	0	0	1	0	0	0	0
ASV_638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_378	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	1	2	0	1	0	0	11	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_648	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	48	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	14	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	6	0	0	1	0	2	0	0	14	0	0	0	0	3	3	0	1	0	53	0	0	2	0	0	0
ASV_663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	25	0	0	0	0	0	0	0	0	0	0	0	7	2	0	1	0	0	0	0	0	0	0	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
ASV_653	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	6	1	0	0	28	4	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	5	0	0	0	1	1	0	0	5	1	2	0	1	0	0	0	1	0	1	1	2	0	1	1	1	0	0	1	0	0	4	0	1	2	5	1	1	0	0	0	1	0	0	0	4	0	0	3	1	2	0	0	1	5	1	1	0	2	4	2	3	4	6	2	0	6	0	0	0	0
ASV_757	0	1	1	53	0	0	2	2	1	0	0	0	0	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	17	0	0	0	0	0	3	0	1	0	1	0	2	0	0	0	0	2	0	0	0	1	0	1	12	0	1	0	1	0	0	0	0	0	0	0	0	7	0	5	3	1	2	0	0	1	1	1	0	0
ASV_434	0	0	1	0	0	0	0	0	54	1	0	0	0	0	1	0	2	1	2	1	3	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	5	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1
ASV_412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	94	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_708	2	1	0	1	1	0	0	2	2	1	6	1	1	5	3	1	4	4	4	2	5	1	1	0	3	0	5	3	5	0	0	0	2	2	1	5	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	7	1	0	0	0	0	0	4	2	2	0	0	3	1	10	0	0	2	2	7	2	1	3	0	0	0	0	1	5	0	2	1	26	2	1	6	0	0	1	1	0	4	0	3	1	0	0	0	2	2	2	3	2	0	0	0	0	0	0	10	1	1	10	4	2
ASV_411	0	0	0	0	0	6	1	0	1	1	0	0	0	1	0	1	2	0	0	3	2	0	0	0	1	2	2	0	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	6	1	1
ASV_462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	11	0	0	0	0	5	3	0	1	0	1	1	3	0	5	0	0	1	2	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
ASV_826	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	2	3	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	16	36	12	15	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ASV_4794	0	0	3	0	0	0	0	17	1	0	0	1	0	5	0	0	1	1	0	5	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	3	3	2	0	1	0	0	0	0	0	0	0	4	0	0	1	2	0	3	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	7	0	1	0	0	1	3	0	1	1	3	0	2	1	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	3	0	0	0	1	0	0	1	4	1	1	3	0	0	0	1	1	2	2	3	0	0	1	0	2	1	0
ASV_622	0	0	1	2	0	4	4	2	1	0	0	1	0	3	0	0	2	3	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	19	5	0	1	0	0	0	1	0	0	0	0	0	2	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
ASV_442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	4	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	52	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_805	13	0	0	0	6	0	0	0	0	1	0	1	0	0	0	4	0	0	0	4	0	2	1	0	0	0	1	1	3	1	5	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	4	4	10	1	11	1	0	7	1	12	1	1	0	1	0	13	0	25	2	8	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	2
