SampleID	richness	chao1	ACE	shannon	simpson	invsimpson
Q23	482	1006.06756756757	1033.11055372231	4.90551603467412	0.976230019649069	42.0698707039884
Q24	339	654	701.485816480786	3.76248337408944	0.872687886669599	7.85471212314884
Q25	563	1142.34482758621	1167.75923603574	5.40522198600671	0.989212540067642	92.7002284384294
Q26	531	914.333333333333	972.810155390314	5.41593434020629	0.990680408306358	107.300838156057
Q27	444	1099.38181818182	1054.94617105069	4.60590014006568	0.961390462250632	25.900335986705
Q28	552	1029.9381443299	1104.60239082964	5.32964394936684	0.984535075866982	64.6624575328463
Q3	504	929.406976744186	982.761507638191	5.18501974853965	0.984344443628187	63.8750853850494
Q30	538	970.61797752809	972.511579997859	5.42414115928828	0.9899336878783	99.341247113164
Q31	533	1046.64705882353	1113.68431382515	5.38937671244821	0.990185694398853	101.89207883267
Q32	543	1054.88541666667	1133.7259335541	4.98775776202224	0.966279946697366	29.6559436316755
Q33	586	1006.40540540541	1090.47235785541	5.58913030323887	0.9919664784832	124.478411853224
Q35	570	1091.72916666667	1125.0675892999	5.31225052314177	0.983375473907096	60.152090616697
Q36	507	913.744186046512	972.35145103659	5.20429426148274	0.98356424631917	60.8429658547625
Q37	552	1104.6	1093.03468926845	5.34782066611429	0.986792440548314	75.7142153066254
Q38	480	888.172413793103	991.742651265997	4.69026134735844	0.943761164772278	17.781307097681
Q39	501	973.512820512821	940.296232679787	5.04996797384017	0.979516333463211	48.8193848598343
Q4	498	968.9375	981.818435907528	5.14064645898809	0.984449523837864	64.3067125130812
Q40	532	1052.89887640449	1113.26824273003	5.18241810354921	0.983658632525208	61.1943891196722
Q41	483	896.285714285714	940.88180278605	5.06596734908573	0.982724069598436	57.8840025837012
Q42	548	923.709090909091	991.419503709955	4.98091327714608	0.951445038865729	20.5952178034837
Q44	408	651.142857142857	661.019263961156	4.97782873705487	0.982121020784493	55.9316048162692
Q46	449	739.066666666667	805.345767265063	4.7653698496419	0.969047833813324	32.3079164788944
Q48	497	906.511111111111	968.26195632003	5.02591649281057	0.98088842062585	52.3242993382639
Q49	284	770.285714285714	752.538364325069	2.65716495301536	0.659642411116556	2.93808639108221
Q5	443	879.684931506849	941.172101120313	4.76109501723966	0.972747494115973	36.6938733728013
Q56	371	595.380281690141	630.365344785742	4.24550156188175	0.910014143982205	11.1128575562169
Q58	433	708.717647058824	794.605567882884	4.86148302942199	0.976453663812143	42.4694522333241
Q59	483	877.53488372093	909.74289976255	4.96057740545121	0.979314542264097	48.3431410011463
Q62	397	764.69014084507	869.300511542127	4.18385434191823	0.921471141533743	12.734172118772
Q63	599	955.879032258065	1029.74927017974	5.60564097931989	0.991515470503613	117.861573871109
Q67	510	773.830188679245	838.448404856806	5.40552006448779	0.989343657851398	93.840830751778
Q69	294	616	630.811322580645	3.86745694511449	0.91989586830195	12.4837505731848
Q7	430	894.55223880597	949.903407728446	4.34761351463442	0.928706332431007	14.0264911891687
Q71	336	635.844827586207	702.456907604035	3.75805625599222	0.862452795273064	7.2702313506497
Q73	465	770.5	822.438993118801	5.09841508943306	0.983832991280202	61.854361393115
Q74	432	745.783783783784	772.087400783764	5.01788399495532	0.982656185923158	57.657444641038
Q75	450	728.740740740741	767.894691818018	5.24203229654495	0.989077237673766	91.5519325727907
Q76	266	439.157894736842	528.967611111111	3.28592989979392	0.826619513859894	5.76766176091994
Q77	485	834.756097560976	849.034005474843	5.22254423168955	0.985392920941556	68.4599567099567
Q78	433	740.181818181818	752.803903722196	4.7980757772843	0.965319811153195	28.8349064192632
Q79	442	758.011111111111	887.523837024505	4.75901275098539	0.970100030780132	33.4448504828401
Q8	534	1028.02325581395	1037.89249902032	5.27856711792425	0.985954123654299	71.1952729319077
Q80	452	805.125	799.721947155741	5.15159275400042	0.986792440548314	75.7142153066254
Q81	378	664.548387096774	677.970700556976	4.58874295339284	0.957627567839504	23.6002501865426
Q82	474	714.5	803.143777961422	5.17419096820593	0.985859272491582	70.7177193963108
Q83	429	853.758064516129	832.013741554374	4.92867807610465	0.981329664515157	53.5609015066617
Q84	370	671.515151515152	750.367994521641	4.55434029255392	0.972229532374469	36.0094764511862
Q85	376	806.294117647059	775.719570705951	4.52011583000528	0.968037482947714	31.286647367732
Q86	295	502.232558139535	489.215354713314	4.32747935769731	0.962584006048157	26.7265384233025
Q87	404	705.558441558442	793.784544671072	4.46837074758873	0.948583230500414	19.4489076177386
Q89	553	1096.42528735632	1110.48413357653	5.28619840585943	0.984445804184424	64.2913341105431
Q9	446	754.932584269663	891.289029606983	4.92015346247948	0.977150633875442	43.7648902183424
Q90	485	869	881.81167572733	5.0296627487006	0.977079960460084	43.6299421848058
Q92	588	997.358974358974	1103.68941926455	5.40740304589087	0.984633646683139	65.0772489334019
Q98	441	856.652173913043	874.173953847485	4.82370369629383	0.973813174826501	38.1871415635376
Q99	249	598.375	475.668733968932	3.49312082185177	0.879923542523543	8.32802716715779
