,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q83,0.92,0.32,-0.21,0.75,0.96,-0.25,0.43,0.33,0.31,0.83,0.99,0.87,0.58,0.95,0.14,0.93,0.73,0.73,0.9,0.26,0.77,-0.19,0.95,0.73,0.67,0.32,0.17,0.46,0.44,0.64,0.91,0.74,0.16,0.37,0.94,0.93,0.81,-0.43,0.67,0.93,0.92,0.5,0.64,0.97,0.7,0.62,0.74,0.78,0.12,0.57,0.99,0.86,0.96,0.97,0.79,0.19,0.9,0.94,0.5,-0.27,0.97,0.62,0.64,0.99,0.66,0.86,0.98,0.86,-0.48,0.92,0.57,0.81,1,0.75,0.49,0.59,0.84,0.93,0.28,0.71,0.57,0.92,0.72,0.62,0.32,0.91,0.45,0.82,0.1,0.5,0.67,0.86,0.82,-0.25,0.55,0.8,0.82,-0.39,0.53,0.84,0.85,0.65,0.97,0.76,0.66,0.4,0.89,-0.39,0.98,0.87,0.69,0.97,-0.7,0.19,0.05,0.29,-0.08,0.94,0.25,0.95,0.71,0.47,0.71,0.21,-0.44,0.46,0.24,0.87,-0.06,-0.06,0.37,0.98,0.02,0.94,0.38,0.26,0,-0.26,-0.69,0.53,0.78,0.44,0.42,0.59,0.96,0.83,0.4
Q84,0.91,0.95,0.82,1,0.98,0.93,0.88,0.99,0.97,0.98,0.99,0.95,0.99,1,0.96,1,0.99,1,0.98,1,1,0.33,0.95,0.91,0.96,0.94,0.95,0.91,0.93,0.9,0.98,0.99,0.92,0.96,0.99,0.98,0.84,0.3,0.98,1,0.97,0.99,0.98,1,0.68,0.98,0.99,0.99,0.71,0.99,0.99,0.95,0.98,1,1,0.86,1,1,0.98,0.38,1,0.99,0.9,0.99,0.99,0.97,0.99,0.98,0.76,1,0.97,0.92,0.99,0.98,0.99,0.95,0.99,0.91,0.87,0.98,0.98,0.99,0.97,0.98,0.65,0.96,1,0.99,0.87,0.91,0.71,0.99,0.92,0.44,0.92,0.97,0.97,0.2,0.98,0.99,0.98,0.93,1,0.91,0.95,0.78,0.99,-0.59,1,0.98,0.95,0.99,0.46,0.7,0.96,0.79,0.27,0.99,0.39,1,0.76,-0.55,0.38,0.78,-0.56,-0.27,0.68,0.91,0.26,0.46,0.67,1,0.27,0.97,0.38,0.57,-0.26,0,0.17,0.79,0.94,0.81,0.54,1,0.99,1,0.96
Q85,0.8,0.03,0.1,0.75,0.96,0.01,0.5,0.5,0.34,0.9,0.97,0.9,0.2,0.97,-0.24,0.93,0.69,0.62,0.93,-0.09,0.75,0.05,0.91,0.48,0.81,-0.1,-0.16,-0.17,0.61,0.36,0.68,0.85,-0.06,0.02,0.93,0.96,0.81,-0.5,0.44,0.98,0.96,0.48,0.65,0.99,0.59,0.72,0.71,0.57,0.29,0.53,0.99,0.78,0.94,0.97,0.64,0.21,0.94,0.86,0.38,0,0.95,0.72,0.45,0.99,0.51,0.67,0.74,0.77,-0.6,0.9,0.9,0.84,0.99,0.53,0.43,0.4,0.49,0.88,0.03,0.63,0.18,0.67,0.41,0.2,0.21,0.9,0.5,0.59,-0.43,-0.01,0.38,0.85,0.8,-0.26,0.64,0.87,0.85,-0.46,0.78,0.76,0.48,0.66,0.97,0.7,0.72,0.54,0.9,-0.66,1,0.67,0.29,0.94,-0.21,0.24,0.43,-0.01,-0.12,0.98,0.34,0.98,0.7,0.85,0.66,0.15,-0.49,0.74,0.2,0.86,0.37,0.18,0.59,0.99,-0.31,0.86,0.59,0.41,-0.69,0.17,0,0.68,0.71,0.56,0.44,0.61,0.92,0.78,0.42
Q86,0.87,0.94,-0.04,0.89,0.92,0.42,0.61,0.44,0.28,0.91,0.91,0.95,0.82,0.64,0.88,0.99,0.77,0.56,0.94,0.84,0.96,0.77,0.94,0.96,0.97,0.94,0.91,0.77,0.94,0.96,0.98,0.96,0.89,0.48,0.87,0.95,0.96,0.1,0.96,0.94,0.91,0.65,0.82,0.94,0.87,0.03,0.67,0.79,0.73,0.94,0.94,0.03,0.93,0.86,0.93,0.79,0.96,0.9,0.94,0.61,0.96,0.53,0.87,0.92,0.96,0.95,0.96,0.93,0.23,0.56,0.93,0.87,0.98,0.98,0.92,0.96,0.99,0.92,0.29,0.57,0.82,0.85,0.98,0.96,0.72,0.91,0.99,0.98,0.86,0.82,0.96,0.85,0.88,0.81,0.17,0.98,0.95,0.65,0.94,0.95,0.97,0.81,0.97,-0.44,0.43,0.13,0.98,0.83,0.96,0.98,0.92,0.97,-0.03,0.1,0.3,0.91,0.94,0.93,-0.79,0.91,0.11,0.36,0.41,0.87,0.82,0.85,0.83,0.98,0.87,0.58,0.72,0.9,0.98,0.93,0.97,0.78,0.53,0.79,0.68,0,-0.41,-0.98,0.87,0.39,0.83,0.94,0.87
Q87,0.89,0.98,0.89,1,0.97,0.93,0.85,0.98,-0.09,0.91,0.97,0.96,0.98,0.62,0.85,0.98,0.8,0.53,0.97,0.95,0.98,0.82,0.95,0.99,0.98,0.9,0.85,0.79,0.92,0.94,0.99,0.96,0.85,0.4,0.99,0.92,0.99,0.71,0.89,0.99,0.99,0.97,0.82,0.99,0.97,0.98,0.99,0.99,0.86,1,1,0.96,0.9,0.99,0.99,0.93,1,0.98,0.98,0.79,0.99,0.99,0.96,0.98,0.91,0.95,0.99,0.94,0.61,0.97,0.92,0.95,0.99,0.94,0.92,0.94,0.99,0.98,0.24,0.73,0.83,0.93,0.85,0.95,0.91,0.97,0.99,0.99,0.92,0.74,0.95,1,0.73,0.72,0.85,0.94,0.98,0.94,0.88,0.87,0.85,0.81,0.98,0.39,1,0.74,0.96,0.91,0.99,0.86,0.69,1,0.51,0.4,0.64,0.91,0.71,0.99,-0.17,0.98,0.2,0.47,0.41,0.83,0.6,0.83,0.46,1,0.96,0.53,0.88,0.98,0.96,0.87,0.95,0.86,0.78,0.94,0.71,-0.41,0,0.16,0.9,0.98,0.98,0.98,0.94
Q89,0.81,0.97,-0.44,0.79,0.76,0.29,0.59,0.13,0.83,0.71,0.87,0.97,0.41,0.81,0.59,0.78,0.9,0.78,0.78,0.78,0.89,0.86,0.94,0.97,0.85,0.76,0.76,0.69,0.8,0.85,0.84,0.83,0.8,0.25,0.78,0.73,0.93,0.06,0.63,0.91,0.84,0.61,0.82,0.91,0.87,-0.12,0.63,0.92,0.72,0.94,0.94,0.7,0.9,0.89,0.89,0.73,0.88,0.84,0.76,0.69,0.83,0.44,0.84,0.91,0.85,0.79,0.91,0.89,0.02,1,0.92,0.78,0.97,0.86,0.84,0.85,0.89,0.88,0.49,0.84,0.75,0.89,0.87,0.94,0.61,0.89,0.91,0.9,0.83,0.79,0.83,0.62,0.74,0.74,0.02,0.94,0.85,0.42,0.81,0.84,0.89,0.76,0.93,-0.72,0.28,0.03,0.94,0.82,0.93,0.83,0.77,0.99,0.21,-0.03,0.17,0.86,0.83,0.92,-0.85,0.92,-0.14,0.36,0.53,0.87,0.74,0.85,0.69,0.98,0.77,0.59,0.59,0.83,0.91,0.86,0.95,0.73,0.44,0.81,0.56,-0.98,0.16,0,0.88,-0.07,0.71,0.55,0.81
Q9,0.92,0.71,0.86,0.99,0.95,0.79,0.96,0.96,0.77,0.92,0.92,0.54,1,0.98,0.96,0.99,0.92,0.97,0.93,0.97,0.94,0.41,0.97,0.82,0.99,0.97,0.95,0.76,0.94,0.97,0.99,0.97,0.95,0.91,0.96,0.97,0.6,-0.47,0.94,0.98,0.97,0.99,0.76,0.99,0.79,0.97,0.98,0.99,0.87,0.95,0.99,0.92,0.97,0.99,0.99,0.8,0.98,0.99,0.97,0.23,0.98,0.99,0.81,1,0.95,0.98,0.98,0.99,0.69,1,0.91,0.86,1,0.99,0.88,0.97,1,0.95,0.94,0.97,0.98,0.97,0.79,0.99,0.84,0.95,0.98,1,0.79,0.8,-0.34,0.97,0.78,-0.51,0.72,0.95,0.93,-0.01,0.86,0.91,0.88,0.72,0.98,0.97,0.95,0.87,0.94,0.41,0.99,0.93,0.86,0.96,0.51,0.96,0.69,0.6,-0.53,0.98,0.86,0.99,0.8,0.84,0.67,0.42,-0.65,0.75,-0.03,0.8,0.69,0.56,0.82,0.99,0.38,0.95,0.78,-0.21,0.42,0.54,0.44,0.87,0.9,0.88,0,1,0.98,0.99,0.93
Q90,0.92,0.99,0.07,0.95,0.82,-0.21,0.89,0.18,0.76,0.82,0.94,1,0.44,0.93,0.49,0.75,0.83,0.91,0.91,0.57,0.96,0.96,1,0.99,0.72,0.67,0.53,0.91,0.58,0.86,0.93,0.44,0.71,0.66,0.73,0.83,0.99,0.38,0.78,0.94,0.98,0.81,0.87,0.93,0.97,0.54,0.81,0.99,0.84,0.88,0.99,0.88,0.98,0.99,0.95,0.61,0.98,0.97,0.94,0.93,0.99,0.6,0.76,1,0.94,0.81,0.99,0.93,-0.49,1,1,0.73,1,0.9,0.93,0.78,0.95,0.99,0.8,0.94,0.74,0.98,0.9,0.91,0.92,0.98,0.92,0.99,0.9,0.93,1,0.99,0.95,0.79,0.76,0.99,0.99,0.86,0.83,0.95,0.99,0.83,0.99,0.79,0.87,0.54,0.96,0.97,1,0.98,0.92,1,0.7,0.78,-0.01,0.94,0.82,1,0.25,0.97,0.76,0.89,0.99,0.96,0.59,0.99,0.97,1,0.88,0.89,0.94,0.99,1,0.94,0.99,0.98,0.59,1,0.61,0.39,0.98,-0.07,1,0,0.81,0.41,0.62
Q92,0.93,0.99,0.62,0.76,0.23,0.17,0.92,0.34,0.49,0.18,0.76,1,0.74,0.82,0.67,-0.8,0.86,0.8,0.53,0.75,0.52,0.98,1,0.98,0.86,0.74,0.77,0.97,0.92,0.81,0.69,0.36,0.9,0.84,0.86,0.71,0.95,0.9,0.94,0.22,0.91,0.96,0.95,0.95,0.92,0.92,0.99,0.99,0.97,0.86,0.98,0.94,0.99,0.99,0.99,0.48,0.97,0.96,0.95,0.96,0.97,0.97,0.82,1,0.97,0.95,0.97,0.85,0.63,1,0.98,0.73,1,0.76,0.98,0.94,0.97,0.99,0.87,0.78,0.71,0.98,0.95,0.85,0.99,0.96,0.8,0.98,0.98,0.91,0.99,0.99,0.89,0.92,0.87,0.99,0.97,0.99,0.93,0.95,0.98,0.69,0.98,0.94,0.89,0.91,0.9,0.99,1,0.96,0.89,0.99,0.92,0.91,0.68,0.98,0.87,0.92,0.78,0.35,0.87,0.97,0.99,0.94,0.71,0.98,0.99,1,0.99,0.97,0.98,0.93,1,0.91,0.98,0.86,0.96,0.99,0.92,0.83,0.98,0.71,0.98,0.81,0,0.43,0.45
Q98,0.9,0.99,0.3,0.45,0.51,-0.03,0.66,0.15,0.51,0.33,0.78,1,0.27,0.85,0.38,0.29,0.73,0.65,0.79,0.44,0.55,0.95,0.99,0.97,0.54,0.29,0.29,0.87,0.61,0.57,0.74,0.26,0.64,0.69,0.9,0.69,0.98,0.75,0.65,0.67,0.94,0.81,0.77,0.94,0.87,0.81,0.88,0.98,0.94,0.71,0.99,0.94,0.98,0.97,0.92,0.3,0.9,0.95,0.94,0.89,0.99,0.86,0.75,0.99,0.75,0.82,0.99,0.63,-0.2,0.92,1,0.71,1,0.48,0.92,0.71,0.89,0.99,0.74,0.65,0.15,0.98,0.87,0.7,0.98,0.98,0.68,0.97,0.79,0.84,0.93,0.96,0.92,0.65,0.88,0.99,0.94,0.95,0.76,0.89,0.93,0.76,0.99,0.89,0.8,0.82,0.96,0.91,0.99,0.83,0.77,0.99,0.78,0.73,0.23,0.9,0.58,0.97,0.83,0.65,0.82,0.98,0.99,0.87,0.22,1,0.97,1,0.95,0.84,0.95,0.96,1,0.8,0.98,0.87,0.83,1,0.78,0.94,0.98,0.55,0.99,0.41,0.43,0,-0.09
Q99,0.81,0.14,0.19,-0.16,0.5,-0.38,-0.18,0.02,-0.02,0.42,0.54,0.96,0.21,0.73,-0.13,0.43,0.36,-0.34,0.68,0.05,-0.38,0.75,0.86,0.18,0.56,-0.25,0.12,0.79,0.5,0.68,0.46,0.45,0.13,0.1,0.85,0.67,0.86,0.81,0.52,0.44,0.81,-0.01,0.7,0.92,0.75,0.58,0.71,0.66,0.88,-0.02,0.91,0.91,0.85,0.93,0.33,0.06,0.69,0.81,0.23,0.61,0.95,0.43,0.37,0.9,0.04,0.43,0.9,0.73,0.11,0.54,0.88,0.5,0.95,0.52,0.3,-0.09,-0.42,0.9,0.04,0.37,0.41,0.92,0.78,0,0.87,0.84,-0.18,-0.04,0.07,0.73,0.75,0.95,0.78,0.68,0.82,0.84,0.79,0.8,0.66,0.77,0.88,0.56,0.92,0.76,0.62,0.75,0.72,0.7,0.86,0.77,0.7,0.87,0.75,0.78,0.41,0.91,0.71,0.9,0.83,0.45,0.69,0.98,0.92,0.78,0.16,0.94,0.9,0.86,0.86,0.41,0.85,0.82,0.91,0.76,0.97,0.81,0.4,0.96,0.42,0.87,0.94,0.81,0.93,0.62,0.45,-0.09,0
