,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q24,-0.58,0.37,0.06,0.84,0.63,0.52,-0.12,-0.94,-0.63,0.27,0.38,-0.42,-0.26,0.75,-0.94,-0.85,-0.95,0.51,-0.72,0.25,0.62,0.98,0.97,-0.27,0.98,0.99,0.99,-0.3,0.98,0.95,0.98,0.91,1,0.97,0.8,0.99,0.36,-0.69,0.77,0.95,0.88,0.99,0.85,0.99,0.99,1,0.97,0.99,-0.72,1,0.95,0.94,1,1,1,0.99,1,1,0.99,-0.55,1,1,0.99,1,0.99,0.98,1,1,0.95,1,-0.85,0.95,1,0.95,0.99,0.96,0.94,0.69,0.93,0.52,0,-0.98,-0.96,0.01,0.97,0.82,0.91,0.93,1,-1,0.28,-0.2,0,-0.89,-0.97,-1,-0.97,0.99,0.66,-0.98,-0.94,0.06,-0.91,0.91,-0.02,0.21,-0.16,0.35,-1,-0.91,-0.33,0.87,0.95,0.71,0.83,0.84,0.73,-0.95,0.74,0.79,0.85,1,0.99,0.36,0.94,1,0.93,0.98,0.99,0.97,0.95,-0.63,0.97,-0.28,0.75,0.82,0.88,0.98,0.85,0.82,1,0.65,0.8,0.99,0.84,0.85,0.22
Q25,-0.57,0.89,0.59,0.92,0.84,0.91,0.09,-0.33,-0.9,0.9,0.53,0.52,-0.77,0.86,-0.81,-0.85,-1,0.97,-0.93,-0.12,0.7,0.98,1,-0.3,1,1,0.99,0.68,0.99,0.97,1,0.99,1,0.99,0.97,0.94,0.95,-0.54,0.93,1,1,1,0.98,1,1,1,1,1,-1,1,1,0.99,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.98,1,-1,1,1,1,1,1,1,0.98,0.99,0.97,0.97,-1,-0.9,0.83,1,0.97,0.95,1,1,-1,0.53,-0.84,-0.89,0,-0.8,-1,-1,1,0.94,-1,-0.5,-0.62,-0.99,0.96,0.83,0.95,0.74,0.93,-0.96,-0.37,0.72,0.86,0.98,0.93,0.95,0.96,0.82,-0.89,0.9,0.78,0.95,1,1,0.33,0.99,1,0.86,0.96,1,0.98,0.98,0.55,0.96,-0.92,0.87,0.99,0.92,1,0.86,0.92,1,0.92,0.95,0.99,0.91,0.99,0.54
Q26,-0.31,0.72,0.58,0.92,0.75,0.87,-0.01,-0.59,-0.44,0.47,-0.92,0.07,-0.96,0.74,-0.97,-0.72,-0.98,0.59,-1,-0.21,-0.02,1,0.93,-0.24,1,1,1,-0.49,0.99,0.99,1,0.94,1,0.83,0.92,0.94,0.77,-0.05,0.58,0.99,0.96,1,0.99,1,1,1,1,1,-0.33,1,0.95,0.99,1,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,0.99,1,-0.79,1,1,0.99,1,1,0.99,0.94,1,0.98,0.77,-0.94,-0.94,0.65,1,1,0.93,0.99,1,-0.99,0.38,-0.18,-0.97,-0.8,0,-0.99,-1,1,0.55,-0.99,-0.96,-0.71,-0.9,0.98,0.46,0.87,-0.18,0.95,-0.98,-0.16,-0.36,0.69,0.99,0.9,0.76,0.99,0.39,-1,0.31,0.43,0.89,1,1,0.55,0.98,1,0.99,0.95,1,0.99,1,-0.54,0.99,-0.83,0.98,0.95,0.9,1,0.9,0.89,1,0.87,0.93,0.99,0.52,0.85,0.71
Q27,-0.84,0.9,-0.17,0.96,0.69,0.92,-0.51,-0.93,-0.79,0.57,0.56,-0.19,-0.19,0.34,-0.92,-0.11,-0.92,0.73,-0.87,-0.15,0.45,0.98,0.99,-0.12,0.99,0.99,1,0.41,0.96,0.89,1,0.89,1,0.97,0.91,0.81,0.92,0.04,0.47,0.99,1,1,0.99,1,1,1,0.99,1,-0.46,1,0.99,1,1,1,1,0.99,1,1,1,-0.75,1,0.99,1,1,1,1,1,1,0.98,1,-0.99,1,1,1,1,0.99,0.99,0.97,0.95,0.97,0.97,-0.98,-0.79,0.5,1,1,0.95,1,1,-0.97,0.26,-0.7,-1,-1,-0.99,0,-1,0.96,0.48,-0.98,-0.3,-0.86,-0.94,0.95,0.72,0.94,0.17,0.9,-0.98,-0.33,0.24,0.97,0.69,0.45,0.6,0.85,0.02,-0.98,0.66,0.42,0.8,0.99,1,0.42,0.97,0.99,0.94,0.98,1,1,0.98,-0.04,0.93,-0.92,0.45,0.98,0.96,1,0.93,1,1,0.81,0.87,0.99,0.73,0.98,0.63
Q28,-1,0.91,0.58,1,0.82,0.99,-0.05,-0.38,-0.92,0.83,0.31,0.51,-0.49,0.82,-0.96,-0.29,-0.99,0.77,-0.93,0.83,0.73,1,0.98,-0.21,1,1,1,0.22,1,1,1,0.99,1,0.99,0.97,0.97,0.94,0.34,0.94,1,1,1,1,1,1,1,1,1,-0.74,1,0.98,1,1,1,1,1,1,1,1,-0.14,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.97,1,1,0.99,-1,-0.93,0.95,1,1,0.99,1,1,-1,0.72,-0.91,-0.97,-1,-1,-1,0,1,0.68,-1,-0.91,-1,-1,0.99,0.92,0.96,0.27,0.99,-0.99,-0.28,-0.02,0.9,0.98,0.99,0.99,0.98,0.59,-1,0.94,0.89,0.98,1,1,0.64,1,1,0.99,1,1,1,1,0.15,1,-1,0.93,1,1,1,0.93,0.99,1,0.76,0.97,1,0.95,1,0.8
Q3,1,-0.96,0.99,0.99,1,1,0.99,1,1,1,1,0.89,1,0.91,1,1,1,1,0.99,1,1,-0.98,-0.11,0.59,1,0.99,0.98,0.98,1,0.99,1,1,1,0.98,0.96,0,0.96,0.99,0.96,1,0.99,1,0.96,1,0.99,1,1,0.99,0.93,0.98,0.97,0.98,0.99,1,1,0.98,1,1,1,0.85,0.99,0.95,0.99,1,0.99,1,1,0.98,0.96,1,1,1,0.98,0.98,1,1,1,1,1,1,1,1,1,1,0.27,0.63,1,1,1,1,0.86,0.99,0.99,1,1,0.96,1,0,0.99,1,1,0.99,0.99,0.95,0.95,1,1,-0.97,1,1,0.99,1,0.98,0.95,0.99,-1,0.96,0.99,0.6,0.99,0.84,0.82,0.68,0.87,0.98,-0.45,-0.48,0.83,-0.48,0.02,-0.94,1,-0.85,1,0.95,0.92,0.19,0.96,0.84,0.97,0.78,1,0.5,1,1,0.99,0.99
Q30,0.89,0.88,1,0.98,0.93,1,1,0.99,0.99,0.87,0.93,0.97,0.63,0.93,0.88,0.97,0.14,0.84,0.67,0.87,-0.54,0.99,0.94,0.93,1,1,1,-0.54,0.98,1,1,0.81,1,0.95,1,0.99,0.99,0.97,0.99,0.98,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0.98,0.97,0.98,1,1,1,1,0.96,1,1,1,1,1,1,1,1,0.98,0.87,0.98,1,1,0.88,1,1,0.9,0.97,1,1,0.46,0.12,0.99,1,1,0.99,0.99,1,0.36,0.84,0.74,0.66,0.94,0.55,0.48,0.68,0.99,0,0.57,-0.74,0.9,0.91,0.95,0.96,0.83,0.81,1,0.9,0.52,-0.74,0.97,0.92,0.81,0.82,1,0.55,-0.17,0.01,0.15,0.89,0.95,1,0.95,1,1,1,0.77,0.97,0.98,0.8,0.96,0.99,0.14,0.99,0.99,1,1,0.99,0.99,1,0.91,1,0.99,0.9,0.97,0.99
Q31,-1,0.39,0.69,0.89,0.84,0.91,0.37,-0.31,-0.91,0.75,0.75,0.56,-0.91,0.91,-0.91,-0.03,-1,0.78,-0.99,0.15,0.82,0.99,0.92,-0.67,0.99,0.99,1,-0.2,0.99,0.99,1,0.97,1,0.99,0.96,0.97,0.97,0.4,0.75,0.99,1,0.98,0.96,1,1,1,1,1,-0.58,1,0.99,1,1,1,1,1,1,1,0.99,-0.16,1,0.99,1,1,1,1,1,1,0.99,1,-1,0.96,1,0.99,0.98,0.99,1,0.73,0.97,0.98,0.96,-1,-1,0.95,1,0.95,0.98,0.97,1,-1,0.65,-0.96,-0.98,-1,-0.99,-0.98,-1,1,0.57,0,-1,-1,-1,0.86,0.56,0.83,-0.15,0.87,-0.99,-0.84,-0.63,0.71,0.99,0.94,0.91,0.96,0.5,-1,0.66,0.76,0.94,0.98,1,0.66,0.99,1,0.95,1,0.99,0.98,0.95,-0.36,0.99,-1,0.72,0.99,0.92,1,0.86,0.68,1,0.51,0.92,0.95,0.85,0.95,0.16
Q32,-0.97,0.69,0.91,0.93,0.92,0.98,0.87,-0.08,0.35,0.99,0.13,0.79,-0.42,0.96,-0.18,0.62,-0.92,0.83,-0.87,0.47,-0.55,0.99,1,0.01,0.99,0.99,0.99,-0.84,0.99,1,0.99,0.96,1,1,0.99,1,0.98,0.79,0.96,1,1,1,1,1,1,1,1,1,0.12,1,1,1,1,1,1,1,1,1,1,0.47,1,1,1,1,1,1,1,1,1,1,-0.86,1,1,1,0.94,1,1,0.95,0.99,1,0.97,-1,-1,0.89,0.99,1,0.9,0.98,1,-1,0.67,-0.93,-0.94,-0.5,-0.96,-0.3,-0.91,1,-0.74,-1,0,-0.51,-0.88,0.98,0.57,0.88,-0.26,0.99,-0.95,-0.99,-0.97,0.95,0.98,0.94,0.78,1,0.54,-1,0.74,0.41,0.97,0.99,1,0.49,0.99,1,0.91,0.94,1,0.96,0.78,0.4,0.99,-0.99,0.99,1,0.91,1,0.95,0.98,1,0.98,0.93,1,0.83,0.99,0.74
Q33,-0.83,0.88,0.45,0.98,0.71,0.97,0.37,-0.19,-0.92,0.82,0.62,0.71,0.11,0.96,-0.11,0.2,-0.74,0.84,-0.71,0.82,0.8,0.99,0.91,-0.3,1,1,1,0.61,1,1,1,0.98,1,1,0.99,0.94,0.91,0.38,0.92,0.99,1,1,0.99,1,1,1,1,1,-0.37,1,0.99,1,1,0.99,1,0.99,1,1,0.99,0.43,1,1,1,1,0.99,0.99,1,1,1,1,-0.96,1,1,1,1,1,0.99,0.98,0.99,0.99,0.95,-0.99,-0.54,0.9,1,0.98,0.99,1,1,-0.87,0.82,0.23,0.06,-0.62,-0.71,-0.86,-1,0.99,0.9,-1,-0.51,0,-0.91,0.97,0.86,0.96,0.45,0.95,-0.83,0.24,0.36,0.49,0.98,0.97,0.97,0.99,0.92,-0.82,0.99,0.82,0.99,1,0.95,0.81,0.99,1,0.85,1,1,1,1,0.04,1,-1,0.83,0.96,0.99,1,0.86,0.89,0.99,0.62,0.81,0.96,0.74,0.98,0.54
Q35,-0.7,0.86,0.49,0.91,0.75,0.9,0.6,-0.18,-0.95,0.88,0.38,0.73,-0.73,0.91,-0.86,-0.78,-0.99,0.95,-1,0.72,0.71,1,0.98,-0.08,1,1,1,0.7,0.99,1,1,0.98,1,1,0.96,1,0.95,0.21,0.9,1,1,1,1,1,1,1,1,1,-0.75,1,1,0.99,1,1,1,1,1,1,1,-0.33,1,1,1,1,1,1,1,1,1,1,-0.99,1,1,1,1,1,1,0.98,0.99,0.99,0.96,-1,-0.92,0.95,1,0.99,0.89,0.99,1,-1,0.71,0.31,-0.91,-0.99,-0.9,-0.94,-1,0.99,0.91,-1,-0.88,-0.91,0,0.97,0.55,0.93,-0.39,0.85,-0.99,0.3,0.16,0.66,1,0.99,0.98,1,0.94,-1,0.97,0.82,0.99,1,1,0.75,0.99,1,0.94,1,1,1,0.98,-0.79,0.99,-0.95,0.86,0.98,0.98,1,0.79,0.92,1,0.83,0.91,0.98,0.96,0.99,0.37
Q36,0.99,0.09,0.83,-0.52,0.88,0.68,0.82,0.94,1,0.96,0.97,0.9,0.21,-0.02,0.9,0.93,1,1,0.96,0.84,0.7,0.76,0.3,-0.12,1,1,1,0.74,0.99,0.92,1,0.93,1,0.9,0.8,0.86,0.96,0.84,0.74,0.77,0.99,0.5,0.9,0.98,1,0.92,0.86,0.97,0.99,0.96,0.8,0.83,0.95,0.94,0.78,0.96,0.99,1,0.92,0.98,0.27,0.79,0.69,0.97,0.93,0.98,0.94,0.67,0.68,0.35,1,-0.11,1,0.92,1,1,0.99,0.55,0.88,0.92,0.93,0.94,0.82,0.98,0.17,0.36,1,0.96,1,1,0.46,0.99,0.91,0.96,0.98,0.95,0.99,0.95,0.95,0.86,0.98,0.97,0.97,0,-0.99,-1,0.88,0.33,1,0.99,0.82,0.96,0.85,0.92,0.86,0.88,0.93,0.81,-1,0.56,-0.78,0.63,0.91,0.97,0.8,0.99,0.82,0.91,0.08,0.5,0.64,1,0.99,0.97,0.95,0.82,0.13,0.92,0.21,-0.73,0.98,0.29,0.99,0.2,0.87,0.14,0.05
Q37,0.99,-0.71,-0.06,-0.83,0.78,-0.62,0.08,0.3,0.95,-0.06,0.4,0.26,-0.48,-0.62,0.9,0.99,0.99,0.99,0.85,0.7,0.45,0.94,0.62,-0.24,1,0.94,1,-0.36,0.99,0.9,0.99,0.12,1,0.77,0,0.98,-0.11,0.31,0.56,0.36,-0.04,0.93,0.65,0.94,1,0.25,0.75,0.96,0.99,0.99,0.59,-0.57,0.94,0.99,0.93,0.98,0.99,1,1,0.95,0.96,0.83,0.94,0.91,0.97,0.98,0.98,0.99,0.67,0.9,0.89,0.2,1,0.35,1,1,0.99,0.77,0.96,0.86,0.46,0.75,0.01,0.79,0.76,0.78,0.94,0.97,1,0.96,0.22,0.94,-0.02,0.83,0.46,0.72,0.92,0.95,0.96,0.56,0.57,0.86,0.55,-0.99,0,-0.97,0.55,-0.26,0.96,0.88,0.55,-0.02,0.96,0.96,0.8,0.77,0.85,0.29,-0.75,0.52,-0.12,0.96,1,0.88,0.93,1,0.62,0.96,0.79,0.81,0.64,0.94,0.97,0.96,0.87,0.62,0.46,0.41,0.36,-0.05,1,0.5,0.42,0.94,0.88,0.01,0.02
Q38,0.99,-0.68,0.57,-0.62,0.99,0.77,0.77,0.93,1,0.59,0.95,0.64,-0.08,-0.09,0.94,0.94,1,1,0.96,0.91,0.64,0.98,0.69,0.5,1,1,1,0.7,1,0.98,0.99,0.81,1,0.99,0.9,1,0.82,0.65,0.98,0.7,0.95,0.99,0.94,0.99,1,1,0.98,0.99,1,0.99,0.98,0.95,1,1,0.98,1,1,1,1,0.99,0.77,0.98,0.96,1,0.99,1,1,0.99,0.96,0.51,0.98,-0.48,1,0.9,1,1,1,0.51,0.76,0.94,0.9,0.83,0.76,0.84,0.7,0.79,0.99,1,1,1,0.82,0.99,0.21,0.95,0.87,0.94,0.96,1,0.83,0.83,0.88,0.96,0.93,-1,-0.97,0,0.89,0.31,0.98,0.98,0.95,0.89,0.97,0.96,0.93,0.84,0.94,0.79,-1,0.92,0.1,0.99,1,0.94,0.9,1,0.96,0.98,0.9,0.98,0.94,0.92,1,0.96,0.99,0.93,0.63,0.98,0.79,-0.13,1,0.91,0.94,0.91,0.95,0.55,-0.09
Q39,0.23,0.59,0.95,0.87,0.93,0.98,0.95,0.7,0.96,0.76,0.74,0.53,0.35,0.93,0.62,0.8,0.72,0.96,0.11,0.82,0.71,1,0.91,0.37,1,1,1,0.84,0.99,0.99,0.99,0.77,0.99,0.98,0.99,0.95,0.95,0.72,0.78,0.99,1,0.99,0.99,1,1,1,1,1,0.99,1,0.99,0.99,1,0.99,1,1,1,1,1,0.9,0.99,1,1,1,1,1,1,1,0.99,0.99,0.4,0.98,1,1,1,0.96,0.99,0.89,0.9,0.96,0.79,-0.17,-0.22,0.82,0.99,0.97,0.97,0.98,1,-0.06,0.78,0.64,-0.16,0.74,-0.18,0.17,0.27,1,0.81,-0.15,-0.26,0.45,-0.39,0.88,0.55,0.89,0,0.96,-0.47,0.67,-0.52,0.86,1,0.99,0.98,0.96,0.95,-0.47,0.7,0.8,0.92,1,1,0.74,0.99,1,0.99,0.98,0.96,1,0.98,-0.05,0.99,0.25,0.99,1,0.97,1,0.96,0.96,1,0.92,0.99,1,0.83,0.92,0.85
Q4,1,-0.85,0.34,0.84,0.95,0.47,0.39,0.96,0.99,0.86,0.97,0.52,0.78,0.19,0.9,0.98,1,1,0.9,0.83,0.99,0.56,0.04,0.43,0.93,0.88,0.98,0.23,0.98,0.89,1,0.86,1,0.68,0.8,0.82,0.51,0.86,0.14,0.98,0.82,0.93,0.81,0.94,1,0.9,0.9,0.95,0.95,0.98,0.86,0.85,0.96,1,1,0.99,1,1,0.99,0.93,0.98,0.91,0.98,0.96,0.93,0.97,1,0.97,0.66,1,0.98,0.91,0.99,0.91,1,0.97,0.98,0.74,0.94,0.96,0.97,0.94,0.78,0.89,0.63,-0.57,0.91,0.97,0.96,0.99,0.31,1,0.35,0.93,0.95,0.9,0.99,-0.97,1,0.87,0.99,0.95,0.85,0.33,-0.26,0.31,0.96,0,1,0.82,0.99,0.85,0.9,0.8,0.98,0.03,0.92,0.68,-0.07,0.89,0.11,0.67,0.72,0.96,0.75,0.75,-0.22,0.74,-0.97,-0.3,0.3,0.97,0.16,0.98,0.73,0.46,-0.1,0.24,-0.17,0.41,0.99,0.84,-0.65,0.98,0.99,0.85,0.64
Q40,-0.97,0.99,0.4,0.99,0.72,0.96,-0.08,-0.49,-0.58,0.64,0.54,0.6,-0.28,0.91,-0.84,-0.36,-0.99,0.52,-0.99,0.59,0.71,1,1,0.23,0.97,0.99,1,0.25,0.99,0.98,0.99,0.91,0.99,0.99,0.93,1,0.98,0.27,0.84,1,1,1,0.99,1,1,1,1,1,-0.71,1,1,1,1,1,1,1,1,1,1,-0.5,1,1,1,1,1,0.99,1,1,0.99,1,-0.99,1,1,1,1,0.98,0.9,0.86,0.99,0.78,0.81,-1,-0.98,-0.25,1,0.99,0.91,1,1,-1,0.87,-0.65,-1,-0.96,-0.98,-0.98,-0.99,1,0.9,-0.99,-0.95,-0.83,-0.99,1,0.96,0.98,-0.47,1,0,-0.98,-0.5,0.97,0.98,0.95,0.97,0.99,0.67,-0.99,0.94,0.68,0.99,1,1,0.66,0.98,1,0.9,1,1,1,1,-0.99,0.98,-0.97,0.9,1,1,1,0.99,1,1,0.99,0.99,1,0.82,0.98,0.51
Q41,-0.97,0.84,0.77,0.98,0.84,0.95,0.85,-0.26,0.65,0.87,0.59,0.74,0.29,0.9,-0.44,0.98,-0.97,0.09,-0.19,0.11,0.73,0.96,0.99,0.64,0.93,0.78,0.92,0.11,0.93,0.94,0.81,0.34,0.94,0.97,0.98,0.97,0.92,0.24,0.67,1,1,1,0.99,1,1,1,1,1,0.64,1,1,1,1,1,1,1,1,1,1,0.78,1,1,1,1,1,1,1,1,0.97,1,-0.62,0.99,1,1,0.81,0.98,0.97,0.77,0.86,0.97,0.88,-0.71,-0.84,0.47,1,1,0.83,0.96,1,-0.77,0.85,-1,-0.91,-0.37,-0.16,-0.33,-0.28,1,0.52,-0.84,-0.99,0.24,0.3,0.99,0.88,0.98,0.67,0.82,-0.98,0,-0.38,0.98,0.98,0.87,0.93,0.99,0.55,-0.97,0.82,0.83,0.99,0.98,0.99,0.66,1,1,0.98,0.99,0.99,0.99,0.94,-0.59,0.98,-0.86,0.99,1,0.96,0.99,0.84,0.97,1,0.92,0.94,1,0.97,1,0.9
Q42,-0.11,0.78,0.92,0.87,0.39,1,0.84,0.85,0.93,0.76,-0.43,0.55,-0.71,0.85,0.37,0.74,-0.68,0.49,-0.39,0.54,0.13,0.99,0.96,0.82,0.99,0.99,1,-0.86,0.99,0.99,0.99,0.82,1,0.99,0.97,0.98,0.97,0.39,0.83,1,1,1,0.99,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,1,1,1,0.99,0.1,0.99,1,1,0.78,1,1,0.88,0.98,1,0.99,-0.88,-0.91,0.84,1,1,0.91,0.95,1,-0.47,0.96,-0.14,-0.33,0.72,-0.36,0.24,-0.02,0.99,-0.74,-0.63,-0.97,0.36,0.16,0.82,0.55,0.95,-0.52,0.99,-0.5,-0.38,0,0.95,0.93,0.96,0.84,1,0.15,-0.59,0.76,-0.15,0.98,0.99,1,0.41,0.99,1,0.98,0.91,0.97,1,0.92,-0.1,0.99,-0.78,1,1,0.99,1,0.96,0.97,1,0.96,0.93,0.99,0.73,0.98,0.96
Q44,0.99,0.63,0.93,0.55,0.58,0.61,0.9,0.42,0.94,0.67,0.83,0.34,0.85,0.8,0.96,0.89,0.93,1,0.92,0.94,0.89,1,0.89,-0.03,0.99,0.99,1,0.71,1,1,0.99,0.99,1,1,0.88,1,0.88,0.17,0.96,0.92,0.91,0.9,0.91,0.98,1,0.76,0.99,0.93,0.98,0.99,0.99,0.56,0.98,0.99,0.97,0.99,1,1,1,0.91,0.99,0.93,1,0.95,0.99,1,1,1,0.78,0.99,0.95,0.89,1,0.97,1,1,1,0.97,1,1,1,0.71,0.63,0.98,0.95,0.96,0.87,0.98,0.99,0.73,-0.57,0.92,0.87,0.86,0.69,0.97,0.9,1,0.97,0.71,0.95,0.49,0.66,0.96,-0.02,0.89,0.86,0.85,0.97,0.98,0.95,0,0.99,0.99,0.63,0.91,0.65,0.72,0.6,-0.13,0.45,0.98,1,0.92,0.95,0.99,0.79,0.85,0.97,0.98,0.99,0.98,0.99,0.79,0.97,0.75,0.98,0.99,0.71,0.95,1,0.93,0.93,0.97,0.97,0.81,0.59
Q46,1,0.99,0.95,0.99,0.98,0.99,0.93,1,1,0.99,0.99,0.94,0.96,0.85,0.8,0.93,1,0.67,0.96,0.91,0.66,0.78,0.94,0.95,0.9,0.95,0.99,0.86,0.99,0.98,0.97,0.99,0.9,0.97,0.99,0.82,0.98,0.84,0.6,1,0.99,0.99,0.86,1,1,1,1,1,0.95,0.99,1,0.99,0.99,0.97,1,1,0.9,0.99,1,0.99,0.98,1,1,1,1,1,1,0.97,1,0.99,1,1,1,0.98,0.99,1,0.98,0.97,0.86,0.86,1,0.98,0.99,0.89,1,0.98,0.92,0.99,1,0.97,0.8,0.98,0.95,0.98,0.99,0.69,0.98,0.98,0.92,0.99,0.98,0.98,1,0.85,0.96,0.97,1,0.9,0.98,0.98,0.93,0.99,0,0.23,0.19,1,0.16,0.92,-0.32,0.65,0.25,0.63,0.86,0.89,0.88,0.97,0.99,0.21,0.98,0.98,0.99,0.98,0.94,0.97,1,0.79,-0.15,0.92,0.48,0.94,0.93,0.67,0.94,0.76,0.86,0.95,1
Q48,1,0.9,0.96,0.99,0.93,0.97,0.98,0.99,0.99,0.97,0.99,0.51,0.95,0.89,0.69,0.62,0.95,0.59,0.86,0.15,0.46,0.97,0.99,0.85,0.95,0.91,0.99,0.69,0.75,0.95,0.96,0.94,0.95,0.75,0.95,0.83,0.85,0.55,0.6,1,0.97,0.99,0.95,1,1,1,1,1,0.98,1,0.89,0.99,0.97,0.78,0.96,0.93,0.66,0.98,0.95,0.96,0.9,0.98,1,1,0.99,1,1,1,0.98,1,0.99,1,1,0.83,0.99,0.97,0.98,0.82,0.9,0.91,0.9,0.95,0.97,0.81,0.98,0.96,0.97,0.96,1,0.9,0.8,0.98,0.71,0.93,0.9,0.45,0.99,0.95,0.81,0.94,0.94,0.97,0.99,0.92,0.96,0.96,0.99,0.8,0.95,0.87,0.96,0.99,0.23,0,0.12,0.98,0.41,0.93,-0.25,0.32,-0.79,-0.43,0.94,0.98,0.89,0.98,0.96,0.44,0.97,0.89,0.83,0.86,0.97,0.91,1,0.62,0.83,0.94,0.92,0.78,0.16,-0.36,0.85,0.03,-0.32,0.6,0.95
Q49,0.98,0.97,0.98,0.57,0.91,0.99,0.98,0.98,1,0.97,0.94,0.45,0.9,0.85,0.45,0.76,0.99,0.84,0.93,-0.64,0.63,1,0.99,0.9,0.98,0.98,0.99,0.77,0.95,0.95,0.97,0.94,1,0.95,0.98,0.97,0.92,0.82,0.31,0.97,0.99,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,0.99,0.95,1,1,1,0.99,1,1,1,0.99,1,1,1,1,0.96,0.99,1,1,0.99,1,0.99,0.97,0.95,0.94,0.98,0.99,0.92,0.75,0.96,0.99,1,0.93,0.98,1,0.91,0.87,0.94,0.83,0.95,0.76,0.6,0.99,0.99,0.82,0.91,0.78,0.97,0.98,0.86,0.8,0.93,0.98,0.98,0.97,0.93,0.84,0.63,0.19,0.12,0,1,0.15,0.81,-0.18,-0.33,0.34,0.64,0.99,0.96,0.97,0.99,0.99,0.77,0.98,0.97,0.99,0.94,1,0.84,1,0.91,0.78,0.96,0.75,0.95,0.95,0.73,0.99,0.88,0.71,0.33,0.99
Q5,0.99,-0.78,0.64,0.97,0.99,0.87,0.75,0.93,0.99,0.99,0.98,0.65,0.96,0.88,1,1,0.99,1,0.97,1,1,-0.93,0.71,0.63,1,1,1,0.83,1,1,1,1,1,1,0.94,0.98,0.96,0.91,0.95,1,0.97,0.99,0.97,0.99,1,0.99,0.99,1,0.9,1,1,0.95,0.99,1,1,1,1,1,1,0.33,1,0.99,1,0.98,0.99,0.99,1,1,0.92,1,0.99,1,1,0.98,1,0.99,1,0.99,1,0.98,0.98,0.98,0.99,0.98,0.9,-0.29,0.99,1,1,0.98,0.85,0.94,0.84,0.96,0.99,0.85,0.98,-1,1,0.96,1,0.99,1,0.88,0.77,0.84,0.96,0.03,0.99,0.99,1,0.91,1,0.98,1,0,1,0.98,0.86,0.99,0.8,0.99,0.99,0.87,0.91,0.61,-0.69,0.94,0.95,0.63,-0.77,1,-0.8,0.95,0.97,0.81,0.97,0.98,0.99,0.83,1,0.98,-0.01,0.99,1,0.95,0.97
Q56,0.82,0.75,0.98,0.99,0.95,0.99,0.98,0.94,0.97,0.95,0.92,-0.41,0.64,0.7,0.1,0.27,0.9,-0.66,0.21,-0.13,0.24,0.91,0.65,0.73,0.98,0.99,0.99,-0.56,0.95,0.94,0.99,0.97,0.99,0.81,0.99,0.52,0.96,-0.71,0.4,0.96,1,1,0.99,1,1,1,1,1,0.53,1,0.99,1,1,0.9,0.9,0.99,0.92,1,0.98,0.99,0.94,0.99,1,1,1,1,1,1,0.99,0.97,0.78,0.99,1,1,1,1,0.99,0.95,0.99,1,1,0.6,0.33,0.96,0.99,0.99,0.9,0.91,1,-0.36,0.25,0.94,0.73,0.82,0.39,0.02,0.59,0.96,0.55,0.5,0.54,0.92,0.94,0.93,0.85,0.94,0.95,0.92,0.67,0.55,0.15,0.65,0.16,0.41,0.15,1,0,0.46,0.63,0.15,0.68,0.91,0.94,0,0.98,0.7,0.97,0.42,0.96,0.99,0.93,0.74,0.94,0.67,0.94,0.94,0.41,0.99,0.67,0.98,0.86,0.73,0.98,0.74,0.79,0.86,0.93
