,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,1,0.94,1,1,1,1,1,1,1,1,1,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,0.83,1,1,1,1,1,1,0.03,1,1,0.98,1,0.79,1,0.69,1,0.71,0,0.53,0.96,1,1,1,1,1,1,0.95,0.47,0.99,0.98,1,1,1,1,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1
Q32,1,0.95,1,1,1,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,-0.79,1,1,1,1,1,1,0.76,1,0.98,1,1,1,1,0.97,1,1,0.53,0,0.99,1,1,1,1,1,0.99,0.78,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1
Q33,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,0.9,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.99,1,1,0.99,1,0.59,1,0.98,1,1,0.96,0.99,0,0.93,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q35,1,1,1,1,0.83,0.95,1,0.99,-0.49,0.85,0.7,1,1,1,0.95,0.98,1,1,-0.08,1,0.56,1,1,0.97,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,1,1,1,1,0.89,1,1,1,0.98,1,1,0.93,0,1,1,1,0.36,1,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89
Q36,1,0.89,1,1,1,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41,1,1,1,1,1,1,1,1,1,1,0.66,1,0.99,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.64,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.84,0.76,1,1,1,1,1,0.91,1,1,1,0.96,1,1,0.98,1,1,1,1,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.91,0.61,1,1,0.99,1,1,1,1
Q37,1,0.93,0.98,1,1,0.07,0.94,1,1,0.99,1,0.99,1,1,1,1,1,1,1,1,1,0.98,0.99,0.76,1,1,1,1,1,1,1,1,1,1,0.79,1,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,-0.22,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,0.98,0.99,1,1,1,1,1,1,1,1,0.84,0,0.59,1,0.98,1,1,1,0.31,1,1,1,0.95,1,1,1,1,1,1,1,0.78,1,0.98,0.86,1,1,1,0.96,1,0.99,1,0.95,0.87,1,0.97,0.51,0.87,1,1,0.99,0.98,1,1,0.97
Q38,1,0.81,1,1,1,-0.01,0.99,1,1,1,1,0.12,1,1,1,1,1,1,1,1,1,-0.97,0.51,0.63,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,1,1,1,1,-0.03,1,1,0.99,1,1,1,1,1,1,1,1,1,0.76,0.59,0,1,0.92,1,1,1,0.27,1,1,1,0.94,1,1,1,1,1,1,1,-1,1,1,0.8,1,1,1,1,1,1,1,1,0.99,1,0.96,-0.26,0.23,1,1,1,1,1,1,1
Q39,0.99,1,1,1,0.99,0.95,1,1,0.54,0.97,0.18,1,1,1,1,0.99,1,1,0.81,1,0.99,1,1,0.98,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,1,1,0.85,1,0.97,1,1,1,0.83,1,1,0.99,0.36,1,1,1,0,1,1,1,0.99,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q4,1,0.79,1,1,1,-0.2,1,1,1,1,1,0.99,1,1,1,1,1,1,1,0.98,1,0.94,0.96,0.85,1,1,1,1,1,0.98,1,1,1,1,0.99,1,1,0.98,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,0.73,1,1,1,1,1,1,1,1,0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,0.94,1,1,0.96,1,1,1,0.21,1,1,0.99,1,1,1,0.98,0.92,1,0,1,1,1,0.88,0.99,1,1,0.68,1,1,1,1,1,1,1,0.57,1,0.99,0.96,0.76,0.94,0.75,0.95,1,-0.27,1,0.96,1,0.93,0.62,-0.21,0.99,1,1,0.78,1,1,1,1
Q40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,0.8,1,1,1,0.99,0.99,1,0.98,0.95,0.78,1,1,1,1,1,1,1,0,-0.94,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q41,0.94,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.79,0.99,0.98,0.99,1,0.87,1,0.97,0.47,0.65,1,1,1,1,1,1,1,-0.94,0,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q42,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.97,0.99,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,0.99,0.97,1,1,1,0.98,0.99,1,1,1,1,1,1,0.99,1,0.99,0.95,0,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q44,1,0.86,1,1,1,0.43,1,1,1,1,1,0.58,1,1,1,1,1,1,1,1,1,0.96,0.3,0.74,1,1,1,0.98,1,0.99,1,1,1,1,0.99,1,1,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,0.98,1,1,1,0.94,-0.56,1,1,0.7,0.86,1,0.83,0.96,1,0.98,1,1,1,0.91,0.31,0.27,1,0.88,1,0.99,1,0,1,1,1,0.97,1,1,1,1,1,1,1,0.69,1,0.95,0.75,0.95,1,1,0.97,1,0.79,1,0.99,0.72,1,0.99,0.53,0.96,1,1,0.91,1,1,1,1
Q46,1,1,1,1,1,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1
Q48,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.64,1,0.99,1,0.97,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1
Q49,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1
Q5,1,0.59,1,1,1,0.83,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,-0.15,0.94,0.13,1,1,1,1,1,0.94,1,1,1,1,0.88,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,0.52,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,1,1,0.16,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,0.97,1,1,1,1,1,1,0.96,1,1,1,1,1,0.96,0.95,0.94,1,0.68,1,1,1,0.97,1,1,1,0,1,1,0.99,1,1,1,1,0.57,1,1,0.9,1,1,0.95,0.98,1,0.93,1,1,0.98,1,0.69,0.56,0.92,1,1,0.99,1,1,1,1
Q56,1,1,0.97,0.99,0.05,0.75,0.74,0.29,0.8,0.16,0.58,1,1,0.87,-1,0.69,0.94,0.69,0.8,0.91,-0.43,1,1,1,1,1,0.97,0.79,1,0.99,1,1,1,1,1,0.99,0.99,0.32,1,1,1,1,1,1,1,1,1,1,0.53,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,1,1,1,0.76,0.98,1,0.99,1,0.98,0.99,1,1,0.81,1,1,1,0.98,1,1,1,0.97,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,0.87,0.97,0.02
Q58,1,1,1,1,1,1,1,1,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,0.94,1,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.66,1,1,1,1,1,1,1,1,1,1,1,1,1
Q59,1,1,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1,1,0.97,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0,1,0.97,0.99,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,0.93,0.94,0.93,1,1,1,1,1,1,1
Q62,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q63,1,1,1,1,1,0.13,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,0,1,1,1,1,0.99,1,1,0.98,1,0.68,1,1,1,0.99,0.92,1,0.93,0.96,0.99,1,1,1,1,1,1,1
Q67,1,1,1,1,1,0.92,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0,0.98,1,1,0.99,1,1,0.96,0.99,0.99,1,1,1,0.96,1,1,0.95,1,1,0.99,1,1,1,1,1,0.96
Q69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1
Q7,1,-0.9,1,1,1,0.45,1,1,1,1,1,-0.8,1,1,1,1,1,1,1,0.99,1,-1,0.74,-0.08,1,1,1,0.98,1,0.98,1,1,1,1,0.89,1,0.98,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08,1,1,1,1,1,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,0.94,1,1,1,0.97,-0.95,1,1,0.77,0.99,1,0.95,0.99,1,1,1,1,1,0.94,0.78,-1,1,0.57,1,1,1,0.69,1,1,1,0.57,1,1,1,1,1,1,1,0,1,1,0.92,0.94,1,1,1,1,-0.48,1,0.98,0.98,1,0.87,-0.74,0.49,1,1,0.82,1,1,1,1
Q71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1
Q73,1,1,0.99,1,1,0.69,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,0.99,1,1,1,0.95,1,1,1,1,1,1,1,1,0.99,0.99,1,1,1,0,0.34,0.96,0.98,0.96,0.74,1,1,1,0.95,0.77,0.99,0.97,0.94,0.96,1,1,1,1,1,1,1
Q74,1,0.98,1,1,1,0.42,1,1,1,1,1,0.93,1,1,1,1,1,1,1,1,1,0.95,0.73,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,1,1,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86,0.8,1,0.96,1,1,1,0.75,1,1,1,0.9,1,1,1,1,1,1,1,0.92,1,0.34,0,0.85,1,0.97,0.43,1,1,1,0.91,0.03,0.99,0.96,0.18,0.83,1,1,1,0.99,1,1,1
Q75,1,1,1,1,1,0.95,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77,1,1,1,1,1,1,1,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,0.94,1,0.96,0.85,0,0.95,0.98,0.98,1,0.68,1,0.25,0.97,0.96,0.86,0.74,1,1,1,1,1,1,1,1
Q76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87,1,1,1,1,1,1,1,1,1,1,0.98,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,0.98,0.87,1,1,1,1,1,1,0.98,0.96,1,1,1,0.98,1,0.95,0,0.97,0.99,1,1,1,0.97,0.98,0.97,0.72,0.98,1,1,1,1,1,1,1,1
Q77,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,0.34,0.96,1,0.92,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.95,1,1,1,1,1,0.99,1,1,1,0.96,0.97,0.98,0.97,0,0.92,1,1,1,0.88,0.94,0.98,0.87,0.99,0.97,1,1,1,1,1,1,1
Q78,1,1,1,1,1,0.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.99,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,1,1,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,1,1,1,1,1,1,0.96,1,1,0.95,1,1,1,0.97,1,1,1,0.98,1,1,0.98,1,0.68,0.99,1,1,1,0.74,0.43,0.98,0.99,0.92,0,1,1,1,0.95,-0.13,0.94,0.79,0.42,0.9,1,1,1,0.99,1,1,1
Q79,1,1,1,1,1,1,1,1,0.92,1,0.99,1,1,1,1,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q8,1,0.08,1,1,1,0.91,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0.75,0.99,-0.1,1,1,1,0.97,1,0.68,1,1,1,1,0.96,1,1,0.98,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,-0.12,1,1,1,1,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,0.88,1,1,0.96,1,1,0.96,0.88,1,1,1,1,1,1,0.99,1,1,-0.27,1,1,1,0.79,1,1,1,0.93,1,1,1,1,1,1,1,-0.48,1,1,1,0.68,1,1,1,1,0,1,0.94,1,1,0.88,0.8,1,1,1,0.78,1,1,1,1
Q80,1,1,1,1,1,1,1,1,0.93,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,0.99,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Q81,1,0.99,1,1,1,0.96,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,0.79,1,1,1,1,1,1,1,1,0.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,0.96,1,1,1,0.99,1,1,1,1,1,1,1,1,0.99,0.96,1,0.98,1,0.95,0.91,0.25,0.97,0.88,0.95,1,0.94,1,0,0.97,0.91,0.76,0.97,0.99,1,1,1,1,1,1,1
Q82,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87,0.99,1,1,1,1,1,0.72,1,1,1,0.98,1,1,1,1,0.92,1,1,0.98,1,0.77,0.03,0.97,0.98,0.94,-0.13,1,1,1,0.97,0,1,0.95,-0.22,0.78,1,1,0.99,1,1,1,1
Q83,1,1,1,1,1,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.96,0.97,0.98,0.94,1,1,1,0.91,1,0,-0.48,0.94,1,1,1,1,1,1,1,0.99
Q84,1,0.95,1,1,1,0.94,0.99,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.98,1,0.35,1,1,1,1,1,0.82,1,1,1,1,0.8,1,0.96,1,1,1,1,1,1,1,1,1,1,1,0.97,0.99,1,1,1,1,1,1,1,1,1,0.23,1,1,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,1,1,1,0.99,0.97,0.96,1,0.62,1,1,1,0.99,1,1,1,0.69,1,1,0.93,1,0.93,0.95,1,0.87,1,0.97,0.96,0.86,0.72,0.87,0.79,1,0.88,1,0.76,0.95,-0.48,0,-0.39,0.97,1,1,1,0.99,1,1,1
