#OTUID	Q1	Q10	Q100	Q101	Q102	Q103	Q104	Q105	Q106	Q107	Q109	Q11	Q110	Q111	Q112	Q113	Q114	Q115	Q116	Q117	Q118	Q12	Q13	Q14	Q147	Q148	Q149	Q15	Q150	Q151	Q152	Q153	Q155	Q156	Q157	Q158	Q159	Q16	Q160	Q161	Q162	Q163	Q164	Q165	Q166	Q167	Q168	Q169	Q17	Q170	Q171	Q172	Q173	Q174	Q175	Q176	Q177	Q178	Q179	Q18	Q180	Q181	Q182	Q183	Q184	Q185	Q186	Q187	Q188	Q189	Q19	Q190	Q191	Q192	Q193	Q194	Q195	Q196	Q197	Q198	Q199	Q2	Q20	Q200	Q201	Q202	Q203	Q204	Q205	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q3	Q30	Q31	Q32	Q33	Q35	Q36	Q37	Q38	Q39	Q4	Q40	Q41	Q42	Q44	Q46	Q48	Q49	Q5	Q56	Q58	Q59	Q62	Q63	Q67	Q69	Q7	Q71	Q73	Q74	Q75	Q76	Q77	Q78	Q79	Q8	Q80	Q81	Q82	Q83	Q84	Q85	Q86	Q87	Q89	Q9	Q90	Q92	Q98	Q99
ASV_3200	0	0	3	1	0	3	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	4	1	8	0	3	1	11	57	74	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	12	3	7	0	0	3	0	0	0	19	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_3263	0	0	1	0	1	0	0	8	1	0	0	1	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	7	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	3	0	2	0	0	0	0	0	2	1	0	1	1	12	6	1	0	1	16	2	2	2	0	1	51	0	2	2	19	1	1	2	1	11	12	0	0	3	0	2	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3463	1	0	0	0	0	7	2	11	0	0	0	6	0	0	0	0	1	0	0	1	0	0	1	0	2	1	8	0	2	9	20	2	9	3	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	2	3	1	0	4	16	3	17	16	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	5	3	0	8	0	0	0	9	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	6	0	0	1	0	2	5	3	0	0	0	0	0	0	0	0
ASV_3490	1	0	9	1	20	2	19	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	5	12	0	8	11	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	3	0	0	1	1	4	11	0	0	9	0	0	2	11	0	6	1	3	0	0	5	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	3	0	0	0	2	0	0	0	0	1	0	0	2	5	3	0	1	0	0
ASV_5740	1	3	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	3	0	3	1	1	0	1	0	6	0	7	0	0	0	0	11	1	0	0	5	1	0	0	1	1	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2	23	0	1	0	0	0	0	6	0	7	4	4	4	1	0	8	17	0	4	10	3	1	0	0	30	3	0	0	1	1	1	0	0	0	0	6	0	0	2	6	7	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0
ASV_6855	0	1	0	1	0	0	2	10	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	3	0	32	0	14	0	0	4	2	10	0	57	1	3	5	6	0	1	0	0	0	0	1	0	1	1	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	6	1	0	0	1	0	1	0	1	2	3	1	0	15	5	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	6	0	0
ASV_2107	41	0	0	0	1	1	2	0	4	0	0	0	0	4	0	0	2	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	3	0	3	0	0	0	1	0	1	2	3	1	8	0	2	1	0	0	1	2	0	0	0	0	0	1	0	0	11	0	0	8	0	0	2	1	14	0	0	1	0	2	1	0	0	1	1	8	1	0	0	2	1	0	0	0	1	29	2	0	1	3	18	0	0	1	1	4	0	0	0	1	0	0	0	3	0	4	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	1	1	0	0
ASV_2360	0	0	2	34	0	0	3	35	0	0	1	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	2	0	3	1	1	18	1	0	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	2	0	2	18	1	0	0	4	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0
ASV_2671	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	11	2	9	1	0	42	1	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	2	1	1	1	0	0	2	4	0	1	45	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	18	0	0	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	2	0	3	0	3	6	3	0	2	0	5	0	0	0	0
ASV_3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	4	0	1	0	4	4	2	69	35	39	11	6	0	26	0	1	3	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3460	4	3	8	3	0	13	0	0	1	0	0	11	1	0	0	0	0	0	0	0	0	3	2	4	1	0	3	0	0	10	0	5	0	6	0	0	17	0	1	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	46	10	0	0	2	1	7	1	0	0	0	2	0	2	1	0	1	3	0	3	3	0	0	0	2	0	0	0	0	0	1	0	5	0	0	0	3	1	4	0	4	4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	1	0	0	0	3
ASV_4387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	4	0	2	1	2	4	34	35	0	0	116	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4868	0	0	2	0	0	25	0	1	2	0	0	0	0	0	1	0	0	3	0	5	0	0	0	0	0	2	0	0	0	0	0	4	0	2	1	0	1	0	0	0	7	1	0	1	6	1	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	6	1	0	0	2	1	2	1	5	34	4	10	6	0	0	3	5	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	22	12	1	2	0	2	0	0	0
ASV_5482	0	2	1	0	0	0	1	0	33	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	18	28	3	1	7	5	11	7	1	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	4	4	0	0	2	9	0	0	0	4	4	0	1	1	0	10	0	2	2	0	0	0	11	2	0	1	0	1	0	0	0	3	8	2	0	0	0	14	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ASV_6516	0	0	0	0	12	1	0	65	0	1	13	0	20	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	14	0	0	0	0	4	0	0	0	0	24	0	1	1	6	4	4	0	0	0	0	0	12	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6536	0	1	1	1	15	3	2	4	55	3	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	2	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	3	0	0	0	0	2	0	0	2	2	0	1	1	1	2	0	2	32	0	0	28	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	1	0	3	0	8	0	4	0	1	0
ASV_7157	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	122	0	0	5	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	36	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	1	6	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ASV_1579	0	0	0	220	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ASV_2165	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	3	9	1	10	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	18	127	0	0	0	1	0	1	0	1	0	7	0	0	0	1	2	5	0	0	5	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ASV_2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	3	0	53	140	0	1	1	1	3	4	6	0	0	0	2	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2683	0	0	1	0	0	0	1	2	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	71	1	9	0	1	2	7	3	8	2	0	0	2	1	0	0	0	2	0	0	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	1	2	6	0	1	3	0	0	0	0	0	3	0	0	1	29	7	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	4	2	1	1	1	0	1	0	0	1	0	0	3	0	0	0	0	2	0	0	1	0
ASV_2743	8	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	0	30	6	27	66	3	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	6	4	1	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2969	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	1	0	0	8	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	116	65	2	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4537	2	0	0	0	1	35	0	1	8	1	3	4	7	0	1	2	0	2	0	0	0	0	0	6	4	4	1	0	2	7	1	26	5	0	0	0	0	0	0	0	0	0	1	1	0	14	0	0	0	1	0	0	0	0	0	0	0	1	0	6	0	1	0	0	0	1	2	0	1	3	0	0	0	0	0	0	0	0	3	11	0	4	1	0	0	0	0	0	0	2	0	0	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	10	1	0	2	0	0	0	0	5	0	0	7	1	0	0	5	0	3	0	0	0	0	0	0
ASV_7087	0	0	0	0	2	0	0	22	24	0	2	0	4	1	0	4	5	2	0	0	6	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	15	0	0	0	0	0	0	0	0	9	10	1	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	3	4	0	0	2	1	1	31	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0
ASV_1790	0	0	1	0	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	6	0	1	1	157	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	2	4	2	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_2520	5	0	0	0	0	0	1	0	1	0	2	0	8	0	0	0	15	0	5	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	2	0	1	0	2	7	1	2	1	6	3	2	1	78	14	0	1	0	0	2	1	5	0	1	0	0	2	2	6	14	0	0	0	13	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4	3	2	1	0	4	3	4	9	152	2	2	4	3	3	0	0	6	5	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3679	0	2	18	0	1	72	4	0	0	0	0	1	1	0	0	0	1	0	0	3	1	0	0	0	0	3	3	0	1	2	0	2	2	18	1	0	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	10	0	4	0	0	0	12	0	1	1	2	1	4	0	0	9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4103	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	128	0	30	4	2	5	0	3	1	1	2	0	0	0	1	2	0	1	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	65	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	41	3	11	15	1	39	25	0	0	11	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6114	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	1	13	17	1	8	8	5	0	9	0	1	2	0	2	0	1	1	0	0	0	1	83	5	0	3	0	0	6	19	0	7	6	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
ASV_2580	0	2	0	0	0	28	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	2	1	1	0	0	18	2	0	0	3	0	28	2	29	3	5	50	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	1	5	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	3
ASV_4008	0	0	2	0	0	11	3	4	1	6	0	0	0	0	1	1	0	0	0	0	0	3	6	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	13	0	0	3	1	20	1	8	0	0	0	5	0	0	0	1	0	0	2	0	0	9	1	3	27	2	1	4	3	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	2	9	2	4	6	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	2	18	0	2	0	0	0	0	0	0
ASV_4491	0	4	0	0	0	1	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	3	3	3	1	2	2	0	1	4	4	0	1	0	7	1	5	0	1	0	1	1	4	0	13	2	0	2	0	9	0	0	1	1	2	1	5	0	4	2	0	8	0	0	0	2	0	0	1	0	0	2	0	1	2	2	1	1	0	2	0	1	0	0	3	0	2	16	43	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	3	0	0	0	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0	2	0	1	1	3	2	4	0	0	5	0	0	0
ASV_4950	0	0	0	3	0	0	0	0	0	1	0	0	0	4	3	0	0	0	0	5	0	0	0	0	32	7	5	0	23	17	1	0	41	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	2	0	19	0	2	0	0	18	0	0	3	9	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
ASV_4953	0	1	0	7	2	1	17	1	1	0	7	0	0	0	0	0	0	0	0	1	0	0	4	0	2	1	4	0	0	1	4	12	6	0	0	10	6	0	4	6	7	0	14	0	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	0	0	10	0	0	0	0	11	0	3	0	1	11	0	0	2	0	0	3	13	2	0	7	0	0	3	3	1	1	0	1	0	0	0	0	4	0	0	0	0	0	4	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ASV_5556	0	0	1	0	4	0	0	1	1	0	10	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	15	1	1	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	1	1	0	0	6	0	4	8	1	6	20	0	2	7	0	0	24	2	0	0	0	0	22	0	4	0	0	0	0	11	0	0	8	0	0	0	0	1	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0
ASV_5716	1	0	1	0	0	9	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	4	0	0	0	4	11	4	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	1	1	4	3	14	7	1	3	25	1	29	11	3	2	25	0	0	5	4	0	2	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ASV_3527	1	0	0	0	14	0	2	4	22	2	48	0	0	0	7	0	0	0	1	0	2	0	1	0	3	2	1	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	1	1	9	0	0	0	0	0	0	0	1	0	0	5	9	2	0	0	22	4	1	6	1	0	2	0	0	3	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_5368	0	2	0	1	0	3	4	2	2	1	0	0	0	0	0	0	0	0	3	1	1	1	1	1	20	1	8	0	5	18	3	0	9	6	1	1	0	1	0	1	6	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	6	0	0	0	0	2	3	0	2	5	0	4	19	0	0	19	0	0	1	3	0	0	0	2	0	0	0	0	0	1	0	0	1	0	2	0	0	3	0	7	0	0	0	4	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	2	1	6	0	0	2	0	0	1	0	0
ASV_2433	0	0	20	3	5	47	2	1	4	0	9	0	5	0	0	0	1	2	1	0	0	0	0	0	8	1	2	0	2	2	10	10	1	2	1	0	4	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	1	5	6	0	0	34	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_2697	0	0	3	0	0	0	3	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	2	0	2	1	0	0	0	0	0	6	0	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	66	0	7	1	1	3	0	1	0	0	0	0	4	1	6	1	0	2	23	12	0	0	2	0	0	5	5	1	0	0	0	0	0	4	0	0	0	0	0	0	8	0	3	0	0	0	0	0	9	0	0	4	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3032	0	0	1	0	1	31	6	5	15	6	3	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	1	2	0	1	0	1	1	0	1	11	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	2	0	1	0	1	18	3	1	1	0	4	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	48	0	6	0	0	0	0	0	0	18	0	0	0	0
