OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_4476	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV_5004	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5015	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_5108	Bacteria	Chloroflexi	Thermomicrobia	AKYG1722	Unassigned	Unassigned	Unassigned
ASV_5183	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_6424	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Unassigned
ASV_6513	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_6588	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV_6813	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84	Unassigned	Unassigned	Unassigned
ASV_7851	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned
ASV_8269	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_9271	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV_11178	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera	Unassigned
ASV_11612	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2020	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	Unassigned	Unassigned
ASV_3107	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_3167	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11_terrestrial_group	Unassigned	Unassigned	Unassigned
ASV_3497	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned
ASV_3947	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_4085	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodomicrobium	Unassigned
ASV_4660	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV_5218	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV_5414	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5664	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV_5758	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV_5841	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV_5844	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_6184	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	Unassigned	Unassigned
ASV_9070	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV_10681	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned
ASV_11378	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV_12005	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_2163	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV_2795	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade	Unassigned
ASV_2984	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_3142	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Unassigned	Unassigned	Unassigned
ASV_3487	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_3933	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	actinomycete_B1
ASV_4040	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned
ASV_4258	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84	Unassigned	Unassigned	Unassigned
ASV_4382	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV_4508	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4724	Bacteria	Chloroflexi	TK10	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_sp._LeLB531
ASV_5200	Bacteria	Verrucomicrobia	S-BQ2-57_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5201	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV_5824	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned
ASV_6116	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_6205	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_6227	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV_7272	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_7379	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pirellula	Unassigned
ASV_8655	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unassigned
ASV_9295	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	Unassigned	Unassigned
ASV_10357	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21	Unassigned	Unassigned
ASV_11529	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV_2615	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	unidentified_eubacterium_clone_FJ21-A
ASV_3459	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Q3-6C1	Unassigned	Unassigned
ASV_4284	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	SJA-149	Unassigned	Unassigned
ASV_4348	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4498	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4935	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV_5658	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	S1-80	Unassigned	Unassigned
ASV_6805	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV_7791	Bacteria	Verrucomicrobia	OPB35_soil_group	Verrucomicrobia_bacterium_LX181	Unassigned	Unassigned	Unassigned
ASV_7929	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	Unassigned	Unassigned
ASV_8082	Bacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_10224	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84	Unassigned	Unassigned	Unassigned
ASV_11854	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3689	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_3791	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3800	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	RB41	Unassigned	Unassigned
ASV_3802	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3995	Archaea	Thaumarchaeota	Soil_Crenarchaeotic_Group[SCG]	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4096	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20	Unassigned	Unassigned	Unassigned
ASV_4332	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Unassigned	Unassigned
ASV_5332	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_5438	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5555	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unassigned
ASV_5950	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned
ASV_8230	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	Unassigned	Unassigned
ASV_8367	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV_8412	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_9635	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_1813	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Unassigned
ASV_3864	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales_Incertae_Sedis	Steroidobacter	Unassigned
ASV_4033	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter	Unassigned
ASV_4154	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	DA101_soil_group	Unassigned	Unassigned
ASV_4294	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV_4346	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_4640	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV_4674	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned
ASV_4675	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned
ASV_4722	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Candidatus_Entotheonella	Unassigned
ASV_5724	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	480-2	Unassigned	Unassigned
ASV_5741	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales	Euzebyaceae	Euzebya	Unassigned
ASV_5743	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Unassigned	Unassigned
ASV_5800	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	Unassigned
ASV_6123	Bacteria	Chloroflexi	JG30-KF-CM66	Unassigned	Unassigned	Unassigned	Unassigned
ASV_6514	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV_7180	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV_8300	Bacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_8453	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Bdellovibrio_sp._SRP1
ASV_8973	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV_12173	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV_3818	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unassigned
ASV_4038	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV_4191	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11_terrestrial_group	Unassigned	Unassigned	Unassigned
ASV_4276	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	480-2	Unassigned	Unassigned
ASV_4297	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	KD3-93	Unassigned	Unassigned
ASV_4315	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4350	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV_4360	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_4411	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	Unassigned
ASV_4486	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4656	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pirellula	Unassigned
ASV_5236	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter	Unassigned
ASV_5541	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Rhizomicrobium	Unassigned
ASV_5574	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	PHOS-HE51	Unassigned	Unassigned
ASV_5776	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV_6046	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Unassigned
ASV_6772	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Unassigned
ASV_6909	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Candidatus_Entotheonella	Unassigned
ASV_7548	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_7739	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	DS-100	Unassigned	Unassigned
ASV_7970	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Unassigned
ASV_8114	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV_9343	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV_10962	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	RB41	Unassigned	Unassigned
ASV_11109	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unassigned
ASV_3868	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	Unassigned	Unassigned
ASV_3874	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV_4019	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned
ASV_4105	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales_Incertae_Sedis	Acidibacter	Unassigned
ASV_4857	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_5056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV_5071	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Unassigned	Unassigned
ASV_5158	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5622	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	RB41	Unassigned	Unassigned
ASV_6545	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV_8387	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_8477	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV_8878	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_9669	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	11-24	Unassigned	Unassigned
ASV_10755	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV_10832	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	Unassigned	Unassigned	Unassigned
ASV_12152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unassigned	Unassigned
ASV_2849	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Unassigned	Unassigned
ASV_3236	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Unassigned	Unassigned
ASV_3266	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV_3448	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_4218	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	Unassigned	Unassigned
ASV_4424	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV_4467	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Unassigned
ASV_4604	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_4639	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unassigned
ASV_4682	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	Unassigned
ASV_5011	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV_5721	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	Unassigned
ASV_6215	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV_6234	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_6591	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter	Unassigned
ASV_7723	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_9690	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV_11134	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Unassigned	Unassigned
ASV_11694	Bacteria	Planctomycetes	OM190	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2609	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3852	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_4087	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV_4226	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV_4443	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5502	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned
ASV_5810	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_6706	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	RB41	Unassigned	Unassigned
ASV_7632	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_8434	Bacteria	Chloroflexi	Ktedonobacteria	C0119	Unassigned	Unassigned	Unassigned
ASV_8798	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV_9552	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	Unassigned
ASV_10227	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV_10698	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	Unassigned
ASV_11457	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_3224	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_13	Unassigned
ASV_3796	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV_3804	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unassigned
ASV_4205	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4518	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Unassigned
ASV_4737	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4979	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	PHOS-HE51	Unassigned	Unassigned
ASV_5173	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Unassigned
ASV_5549	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Unassigned	Unassigned	Unassigned
ASV_6372	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	Unassigned	Unassigned
ASV_6485	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_6797	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	Unassigned	Unassigned
ASV_7085	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	DA101_soil_group	Unassigned	Unassigned
ASV_7307	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	Unassigned
ASV_7672	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae_[Subgroup_1]	Unassigned	Unassigned
ASV_9112	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Unassigned	Unassigned	Unassigned
ASV_10816	Bacteria	Proteobacteria	Betaproteobacteria	B1-7BS	Unassigned	Unassigned	Unassigned
ASV_11540	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV_2461	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV_3015	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	RB41	Unassigned	Unassigned
ASV_3557	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	11-24	Unassigned	Unassigned
ASV_3656	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	Unassigned	Unassigned	Unassigned
ASV_4207	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Unassigned	Unassigned
ASV_4240	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	Unassigned
ASV_4887	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_5007	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	Unassigned
ASV_5367	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5518	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Unassigned	Unassigned	Unassigned
ASV_6553	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_6846	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	Unassigned	Unassigned
ASV_6847	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	AKYG587	Unassigned
ASV_7132	Bacteria	Chloroflexi	TK10	Unassigned	Unassigned	Unassigned	Unassigned
ASV_10525	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV_11083	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV_2478	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	Unassigned
ASV_3260	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV_3279	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_3773	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Unassigned
ASV_3828	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Unassigned
ASV_3885	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	RB41	Unassigned	Unassigned
ASV_4053	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV_4066	Bacteria	Chloroflexi	Ktedonobacteria	C0119	Unassigned	Unassigned	Unassigned
ASV_4312	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned
ASV_4361	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV_4470	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV_4560	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5456	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV_5619	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30	Unassigned	Unassigned	Unassigned
ASV_6048	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
