OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_876	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_1645	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Rhabdocoma	Rhabdocoma_sp.
ASV_1566	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_1123	Eukaryota	Metazoa	Annelida	Annelida_X	Annelida_XX	Achaeta	Unassigned
ASV_1191	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_subtenuis
ASV_1913	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_7114	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1783	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Alaimus	Alaimus_sp.
ASV_2336	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cervidellus	Cervidellus_alutus
ASV_1227	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1313	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cephalobus	Cephalobus_persegnis
ASV_1637	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1140	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_2293	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1457	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_2184	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Anaplectus	Unassigned
ASV_1682	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_brevicauda
ASV_1540	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_908	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_953	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Scutylenchus	Scutylenchus_quadrifer
ASV_990	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Odontolaimus	Odontolaimus_sp.
ASV_934	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1559	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Acrobeles	Acrobeles_mariannae
ASV_1684	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Prodesmodora	Prodesmodora_circulata
ASV_4656	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_1656	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_1851	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_1236	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5124	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_856	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2845	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_1465	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_subtenuis
ASV_760	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_subtenuis
ASV_793	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_1023	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_1232	Eukaryota	Metazoa	Arthropoda	Hexapoda	Collembola	Unassigned	Unassigned
ASV_1968	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Mesocriconema	Mesocriconema_xenoplax
ASV_5291	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1944	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_1369	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_2299	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_1347	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_4628	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enchodelus	Enchodelus_veletensis
ASV_1229	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6602	Eukaryota	Metazoa	Annelida	Annelida_X	Annelida_XX	Unassigned	Unassigned
ASV_1089	Eukaryota	Metazoa	Arthropoda	Hexapoda	Collembola	Folsomia	Folsomia_candida
ASV_1029	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_neoamblicephalus
ASV_2776	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Alaimus	Alaimus_sp.
ASV_2142	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_933	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2811	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
ASV_3202	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_894	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_1856	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2051	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Dorylaimellus	Dorylaimellus_virginianus
ASV_6734	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_884	Eukaryota	Metazoa	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_976	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2045	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1955	Eukaryota	Metazoa	Nematoda	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4044	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_6954	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_1209	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Panagrolaimus	Panagrolaimus_sp.
ASV_1166	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1211	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Alaimus	Alaimus_sp.
ASV_2808	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_1287	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Panagrolaimus	Panagrolaimus_davidi
ASV_1068	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1560	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_2297	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_6144	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_3052	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_4224	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Prodesmodora	Prodesmodora_circulata
ASV_3033	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_1308	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_1288	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_5737	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Unassigned	Unassigned
ASV_7063	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Arachnida_X	Arachnida_X_sp.
ASV_2178	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_2919	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_1113	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Nagelus	Nagelus_obscurus
ASV_2375	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_2823	Eukaryota	Metazoa	Arthropoda	Hexapoda	Collembola	Unassigned	Unassigned
ASV_1086	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Deladenus	Deladenus_sp.
ASV_1284	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Nothotylenchus	Nothotylenchus_acris
ASV_1722	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_3544	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enchodelus	Enchodelus_veletensis
ASV_1497	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_1710	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1398	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Telotylenchus	Telotylenchus_ventralis
ASV_3297	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cephalenchus	Cephalenchus_leptus
ASV_2894	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Tylenchus	Tylenchus_arcuatus
ASV_1847	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
ASV_2499	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_3189	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_3788	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_1932	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchus	Aphelenchus_avenae
ASV_1659	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_1470	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1601	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_1262	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
ASV_4272	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_975	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_2232	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_2621	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Clavicaudoides	Clavicaudoides_sp.
ASV_1428	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_5966	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_6385	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2572	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6598	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_1406	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Apodibius	Apodibius_confusus
ASV_2183	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Tylenchorhynchus	Tylenchorhynchus_teeni
ASV_4600	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Achromadora	Achromadora_sp.
ASV_2025	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2562	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_6813	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_1323	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_7145	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1237	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchus	Aphelenchus_avenae
ASV_1869	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cervidellus	Cervidellus_sp.
ASV_2522	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_2486	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Laimaphelenchus	Laimaphelenchus_heidelbergi
ASV_1477	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_neoamblicephalus
ASV_2182	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
ASV_1962	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_4888	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_3168	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_2888	Eukaryota	Metazoa	Annelida	Annelida_X	Annelida_XX	Unassigned	Unassigned
ASV_2949	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_destructor
ASV_4219	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_dianthus
ASV_2027	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_4900	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cylindrolaimus	Cylindrolaimus_sp.
ASV_1299	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Anomyctus	Anomyctus_xenurus
ASV_2958	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Bathyodontus	Bathyodontus_mirus
ASV_3710	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cylindrolaimus	Cylindrolaimus_sp.
ASV_4061	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_2925	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_4195	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_1297	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4301	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5969	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Stigmalychus	Stigmalychus_sp.
ASV_2647	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Unassigned
ASV_1040	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1600	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_1693	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2190	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1339	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_1700	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6330	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Unassigned
ASV_5442	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2366	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Prismatolaimus	Unassigned
ASV_2383	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_2852	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Boleodorus	Unassigned
ASV_4081	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2635	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_7126	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_2698	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Apodibius	Apodibius_confusus
ASV_3506	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_3171	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Unassigned	Unassigned
ASV_2965	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_1436	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2911	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Rotylenchus	Rotylenchus_sp.
ASV_4299	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_1226	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_3356	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2044	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2083	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1798	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2554	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Clavicaudoides	Clavicaudoides_sp.
ASV_6315	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1573	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Anguina	Anguina_agrostis
ASV_1611	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_neoamblicephalus
ASV_4214	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_dianthus
ASV_1578	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Apodibius	Apodibius_confusus
ASV_1738	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_2022	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Plectus	Plectus_murrayi
ASV_2141	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Prismatolaimus	Prismatolaimus_dolichurus
ASV_5027	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_2736	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_4884	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Haliplectus	Haliplectus_sp.
ASV_2139	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_3423	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_3588	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6083	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_3347	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Unassigned	Unassigned
ASV_7115	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2224	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5115	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Odontolaimus	Odontolaimus_sp.
ASV_1626	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_1733	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1927	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2626	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_1793	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2587	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Helicotylenchus_sp.
ASV_3300	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_3757	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Anaplectus	Anaplectus_sp.
ASV_5121	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Geomonhystera	Geomonhystera_sp.
ASV_3617	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1857	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Unassigned	Unassigned
ASV_1860	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_3075	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_3963	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1434	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2365	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2710	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_3109	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2797	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_3296	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_1373	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3256	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_3472	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_dipsaci
ASV_2481	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_1834	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Unassigned	Unassigned
ASV_1954	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Robustodorus	Robustodorus_megadorus
ASV_2785	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Hemicriconemoides	Hemicriconemoides_sp.
ASV_2407	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2740	Eukaryota	Metazoa	Annelida	Annelida_X	Annelida_XX	Unassigned	Unassigned
ASV_2923	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_1741	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4373	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_2296	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_3267	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_1746	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2853	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_4570	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6790	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5533	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Odontolaimus	Odontolaimus_sp.
ASV_2478	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Tylencholaimellus	Tylencholaimellus_affinis
ASV_4065	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2140	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Isomermis	Isomermis_lairdi
ASV_3265	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Bradysiopsis	Bradysiopsis_vittigera
ASV_6361	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2817	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2830	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Robustodorus	Robustodorus_megadorus
ASV_4857	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6833	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Unassigned	Unassigned
ASV_3350	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_4276	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5609	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
